,features,Importance,scen_feat,main_features,Affordance_Question,Affordance_Answer,scen_Question,scen_Answer
143,Relationship_1:Tablet_Q7_feat2,16.793893129770993,Relationship_1,Tablet_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Tablet?,"It enables me to control where my personal information is stored (e.g., solely on the device)",Scenario relation,alone
36,location_1:Tablet_Q8_feat3,16.793893129770993,location_1,Tablet_Q8_feat3,What level of personalized communication does your Tablet provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)",Scenario location,Home
35,location_1:Tablet_Q12_feat2,16.793893129770993,location_1,Tablet_Q12_feat2,Which of these maintenance features in Tablet affect you as you perform this task on it,Need of updating any software while/before performing the task  ,Scenario location,Home
473,location_2:Tablet_Q4_feat3,16.793893129770993,location_2,Tablet_Q4_feat3,Which aspects of mobility does Tablet  provide as you perform this task?,Mobility of this device does not matter to me  for this task or is not provided by the device,Scenario location,"Semi private places (resturants, coffee shop etc)"
582,location_3:Tablet_Q9_feat1,15.11450381679389,location_3,Tablet_Q9_feat1,How does your Tablet help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.,Scenario location,"Public (park, street etc)"
141,Relationship_1:Tablet_Q12_feat3,15.11450381679389,Relationship_1,Tablet_Q12_feat3,Which of these maintenance features in Tablet affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. ,Scenario relation,alone
147,Relationship_1:Tablet_Q12_feat2,15.11450381679389,Relationship_1,Tablet_Q12_feat2,Which of these maintenance features in Tablet affect you as you perform this task on it,Need of updating any software while/before performing the task  ,Scenario relation,alone
475,location_2:Tablet_Q6_feat4,15.11450381679389,location_2,Tablet_Q6_feat4,When does your Tablet give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
368,Relationship_3:Tablet_Q6_feat3,15.11450381679389,Relationship_3,Tablet_Q6_feat3,When does your Tablet give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.,Scenario relation,weak ties
37,location_1:Tablet_Q6_feat2,15.11450381679389,location_1,Tablet_Q6_feat2,When does your Tablet give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.,Scenario location,Home
586,location_3:Tablet_Q7_feat3,15.11450381679389,location_3,Tablet_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Tablet?,I enables me to control how it executes this task  ,Scenario location,"Public (park, street etc)"
476,location_2:Tablet_Q7_feat1,15.11450381679389,location_2,Tablet_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Tablet?,It enables me to define who has access to my information,Scenario location,"Semi private places (resturants, coffee shop etc)"
255,Relationship_2:Tablet_Q7_feat2,15.11450381679389,Relationship_2,Tablet_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Tablet?,"It enables me to control where my personal information is stored (e.g., solely on the device)",Scenario relation,strong ties
578,location_3:Tablet_Q8_feat2,15.11450381679389,location_3,Tablet_Q8_feat2,What level of personalized communication does your Tablet provide while performing this task?,"It customizes the features based on my current context and past interactions (e.g., sorting notifications by relevance)  ",Scenario location,"Public (park, street etc)"
369,Relationship_3:Tablet_Q1_feat1,15.11450381679389,Relationship_3,Tablet_Q1_feat1,Which of the following type of interactions do you use while executing a command on Tablet,Voice-based interaction  ,Scenario relation,weak ties
587,location_3:Tablet_Q6_feat4,13.435114503816795,location_3,Tablet_Q6_feat4,When does your Tablet give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  ,Scenario location,"Public (park, street etc)"
372,Relationship_3:Tablet_Q8_feat3,13.435114503816795,Relationship_3,Tablet_Q8_feat3,What level of personalized communication does your Tablet provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)",Scenario relation,weak ties
258,Relationship_2:Tablet_Q2_feat3,13.435114503816795,Relationship_2,Tablet_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Tablet while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  ",Scenario relation,strong ties
595,location_3:Tablet_Q12_feat2,13.435114503816795,location_3,Tablet_Q12_feat2,Which of these maintenance features in Tablet affect you as you perform this task on it,Need of updating any software while/before performing the task  ,Scenario location,"Public (park, street etc)"
259,Relationship_2:Tablet_Q12_feat2,13.435114503816795,Relationship_2,Tablet_Q12_feat2,Which of these maintenance features in Tablet affect you as you perform this task on it,Need of updating any software while/before performing the task  ,Scenario relation,strong ties
145,Relationship_1:Tablet_Q1_feat1,13.435114503816795,Relationship_1,Tablet_Q1_feat1,Which of the following type of interactions do you use while executing a command on Tablet,Voice-based interaction  ,Scenario relation,alone
146,Relationship_1:Tablet_Q2_feat3,13.435114503816795,Relationship_1,Tablet_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Tablet while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  ",Scenario relation,alone
585,location_3:Tablet_Q4_feat3,13.435114503816795,location_3,Tablet_Q4_feat3,Which aspects of mobility does Tablet  provide as you perform this task?,Mobility of this device does not matter to me  for this task or is not provided by the device,Scenario location,"Public (park, street etc)"
148,Relationship_1:Tablet_Q8_feat3,13.435114503816795,Relationship_1,Tablet_Q8_feat3,What level of personalized communication does your Tablet provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)",Scenario relation,alone
261,Relationship_2:Tablet_Q6_feat2,13.435114503816795,Relationship_2,Tablet_Q6_feat2,When does your Tablet give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.,Scenario relation,strong ties
373,Relationship_3:Tablet_Q6_feat2,13.435114503816795,Relationship_3,Tablet_Q6_feat2,When does your Tablet give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.,Scenario relation,weak ties
365,Relationship_3:Tablet_Q12_feat3,13.435114503816795,Relationship_3,Tablet_Q12_feat3,Which of these maintenance features in Tablet affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. ,Scenario relation,weak ties
474,location_2:Tablet_Q7_feat3,13.435114503816795,location_2,Tablet_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Tablet?,I enables me to control how it executes this task  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
589,location_3:Tablet_Q12_feat3,11.755725190839696,location_3,Tablet_Q12_feat3,Which of these maintenance features in Tablet affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. ,Scenario location,"Public (park, street etc)"
479,location_2:Tablet_Q7_feat2,11.755725190839696,location_2,Tablet_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Tablet?,"It enables me to control where my personal information is stored (e.g., solely on the device)",Scenario location,"Semi private places (resturants, coffee shop etc)"
367,Relationship_3:Tablet_Q7_feat2,11.755725190839696,Relationship_3,Tablet_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Tablet?,"It enables me to control where my personal information is stored (e.g., solely on the device)",Scenario relation,weak ties
38,location_1:Tablet_Q1_feat4,11.755725190839696,location_1,Tablet_Q1_feat4,Which of the following type of interactions do you use while executing a command on Tablet?,Text-based interaction using physical keyboard  ,Scenario location,Home
149,Relationship_1:Tablet_Q6_feat2,11.755725190839696,Relationship_1,Tablet_Q6_feat2,When does your Tablet give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.,Scenario relation,alone
485,location_2:Tablet_Q6_feat2,11.755725190839696,location_2,Tablet_Q6_feat2,When does your Tablet give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.,Scenario location,"Semi private places (resturants, coffee shop etc)"
477,location_2:Tablet_Q12_feat3,11.755725190839696,location_2,Tablet_Q12_feat3,Which of these maintenance features in Tablet affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. ,Scenario location,"Semi private places (resturants, coffee shop etc)"
594,location_3:Tablet_Q2_feat3,11.755725190839696,location_3,Tablet_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Tablet while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  ",Scenario location,"Public (park, street etc)"
597,location_3:Tablet_Q6_feat2,11.755725190839696,location_3,Tablet_Q6_feat2,When does your Tablet give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.,Scenario location,"Public (park, street etc)"
596,location_3:Tablet_Q8_feat3,11.755725190839696,location_3,Tablet_Q8_feat3,What level of personalized communication does your Tablet provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)",Scenario location,"Public (park, street etc)"
581,location_3:Tablet_Q2_feat5,11.755725190839696,location_3,Tablet_Q2_feat5,"How do you multitask (i.e.,use other functionalities) on Tablet while executing this task?",Being able to do something else simultaneously on the device does not matter to me  for this task or is not provided by the device  ,Scenario location,"Public (park, street etc)"
150,Relationship_1:Tablet_Q1_feat4,11.755725190839696,Relationship_1,Tablet_Q1_feat4,Which of the following type of interactions do you use while executing a command on Tablet?,Text-based interaction using physical keyboard  ,Scenario relation,alone
246,Relationship_2:Tablet_Q9_feat1,11.755725190839696,Relationship_2,Tablet_Q9_feat1,How does your Tablet help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.,Scenario relation,strong ties
370,Relationship_3:Tablet_Q2_feat3,11.755725190839696,Relationship_3,Tablet_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Tablet while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  ",Scenario relation,weak ties
39,location_1:Q4_feat3,10.975418576692634,location_1,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task,Scenario location,Home
40,location_1:Q11_feat2,10.89812499181648,location_1,Q11_feat2,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"Icons, buttons and other tools should be designed in such a way that I can easily understand their purpose and how to use them",Scenario location,Home
361,Relationship_3:Tablet_Q4_feat3,10.076335877862594,Relationship_3,Tablet_Q4_feat3,Which aspects of mobility does Tablet  provide as you perform this task?,Mobility of this device does not matter to me  for this task or is not provided by the device,Scenario relation,weak ties
153,Relationship_1:Tablet_Q11_feat5,10.076335877862594,Relationship_1,Tablet_Q11_feat5,Which of the following design components on your Tablet help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  ,Scenario relation,alone
364,Relationship_3:Tablet_Q7_feat1,10.076335877862594,Relationship_3,Tablet_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Tablet?,It enables me to define who has access to my information,Scenario relation,weak ties
42,location_1:Tablet_Q3_feat4,10.076335877862594,location_1,Tablet_Q3_feat4,Which  aspects of Tablet makes it easy for you to use it for this task?,I can hear any task related information as an audio response from the device  ,Scenario location,Home
588,location_3:Tablet_Q7_feat1,10.076335877862594,location_3,Tablet_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Tablet?,It enables me to define who has access to my information,Scenario location,"Public (park, street etc)"
491,location_2:Tablet_Q1_feat7,10.076335877862594,location_2,Tablet_Q1_feat7,Which of the following type of interactions do you use while executing a command on Tablet?,The input modality does not matter to me or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
579,location_3:Tablet_Q9_feat2,10.076335877862594,location_3,Tablet_Q9_feat2,How does your Tablethelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them,Scenario location,"Public (park, street etc)"
601,location_3:Tablet_Q11_feat5,10.076335877862594,location_3,Tablet_Q11_feat5,Which of the following design components on your Tablet help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  ,Scenario location,"Public (park, street etc)"
45,location_1:Tablet_Q10_feat1,10.076335877862594,location_1,Tablet_Q10_feat1,How does Tablet provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   ",Scenario location,Home
44,location_1:Tablet_Q11_feat3,10.076335877862594,location_1,Tablet_Q11_feat3,Which of the following design components on your Tablet help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  ,Scenario location,Home
46,location_1:Q10_feat2,10.013930277176797,location_1,Q10_feat2,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through audio/voice based notifications/responses   ,Scenario location,Home
151,Relationship_1:Q4_feat3,9.312751561415682,Relationship_1,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task,Scenario relation,alone
47,location_1:Q9_feat3,8.864595664775274,location_1,Q9_feat3,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A graphic icon that conveys the meaning of a widget on the device   ,Scenario location,Home
48,location_1:Q1_feat4,8.683603094256439,location_1,Q1_feat4,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using physical keyboard ,Scenario location,Home
49,location_1:Q1_feat2,8.525443189704118,location_1,Q1_feat2,Which of the following type of interactions would you like to use to perform this task?,"Touch-based interaction (e.g, through scrolling, tapping)  ",Scenario location,Home
155,Relationship_1:Tablet_Q1_feat7,8.396946564885496,Relationship_1,Tablet_Q1_feat7,Which of the following type of interactions do you use while executing a command on Tablet?,The input modality does not matter to me or is not provided by the device  ,Scenario relation,alone
265,Relationship_2:Tablet_Q11_feat5,8.396946564885496,Relationship_2,Tablet_Q11_feat5,Which of the following design components on your Tablet help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  ,Scenario relation,strong ties
378,Relationship_3:Tablet_Q3_feat4,8.396946564885496,Relationship_3,Tablet_Q3_feat4,Which  aspects of Tablet makes it easy for you to use it for this task?,I can hear any task related information as an audio response from the device  ,Scenario relation,weak ties
260,Relationship_2:Tablet_Q8_feat3,8.396946564885496,Relationship_2,Tablet_Q8_feat3,What level of personalized communication does your Tablet provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)",Scenario relation,strong ties
482,location_2:Tablet_Q2_feat3,8.396946564885496,location_2,Tablet_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Tablet while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  ",Scenario location,"Semi private places (resturants, coffee shop etc)"
274,Relationship_2:Tablet_Q3_feat6,8.396946564885496,Relationship_2,Tablet_Q3_feat6,Which  aspects of Tablet makes it easy for you to use it for this task?,Ease of use does not hold any relevance for me while using this device  for this task or is not provided by the device  ,Scenario relation,strong ties
490,location_2:Tablet_Q3_feat4,8.396946564885496,location_2,Tablet_Q3_feat4,Which  aspects of Tablet makes it easy for you to use it for this task?,I can hear any task related information as an audio response from the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
610,location_3:Tablet_Q3_feat6,8.396946564885496,location_3,Tablet_Q3_feat6,Which  aspects of Tablet makes it easy for you to use it for this task?,Ease of use does not hold any relevance for me while using this device  for this task or is not provided by the device  ,Scenario location,"Public (park, street etc)"
41,location_1:Tablet_Q11_feat5,8.396946564885496,location_1,Tablet_Q11_feat5,Which of the following design components on your Tablet help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  ,Scenario location,Home
51,location_1:Q1_feat3,8.315558639833446,location_1,Q1_feat3,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction with a digital pen/Stylus  ,Scenario location,Home
52,location_1:Q3_feat2,8.119445501555818,location_1,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.,Scenario location,Home
53,location_1:Q8_feat5,8.049472588480219,location_1,Q8_feat5,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Personalization or customizability  is not essential for me performing this task on any device,Scenario location,Home
54,location_1:Q6_feat1,7.900378089927972,location_1,Q6_feat1,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Only at the beginning for providing first set of commands or information  ,Scenario location,Home
272,Relationship_2:Q1_feat4,7.7303608605135326,Relationship_2,Q1_feat4,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using physical keyboard ,Scenario relation,strong ties
615,location_3:Q10_feat1,6.863079997128433,location_3,Q10_feat1,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"Through lights, vibrations  ",Scenario location,"Public (park, street etc)"
484,location_2:Tablet_Q8_feat3,6.7175572519083975,location_2,Tablet_Q8_feat3,What level of personalized communication does your Tablet provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)",Scenario location,"Semi private places (resturants, coffee shop etc)"
504,location_2:Tablet_Q9_feat6,6.7175572519083975,location_2,Tablet_Q9_feat6,How does your Tablet help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
505,location_2:Tablet_Q5_feat6,6.7175572519083975,location_2,Tablet_Q5_feat6,What level of accuracy does your Tablet provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
281,Relationship_2:Tablet_Q5_feat6,6.7175572519083975,Relationship_2,Tablet_Q5_feat6,What level of accuracy does your Tablet provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  ,Scenario relation,strong ties
498,location_2:Tablet_Q3_feat6,6.7175572519083975,location_2,Tablet_Q3_feat6,Which  aspects of Tablet makes it easy for you to use it for this task?,Ease of use does not hold any relevance for me while using this device  for this task or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
374,Relationship_3:Tablet_Q1_feat4,6.7175572519083975,Relationship_3,Tablet_Q1_feat4,Which of the following type of interactions do you use while executing a command on Tablet?,Text-based interaction using physical keyboard  ,Scenario relation,weak ties
593,location_3:Tablet_Q1_feat1,6.7175572519083975,location_3,Tablet_Q1_feat1,Which of the following type of interactions do you use while executing a command on Tablet,Voice-based interaction  ,Scenario location,"Public (park, street etc)"
489,location_2:Tablet_Q11_feat5,6.7175572519083975,location_2,Tablet_Q11_feat5,Which of the following design components on your Tablet help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
598,location_3:Tablet_Q1_feat4,6.7175572519083975,location_3,Tablet_Q1_feat4,Which of the following type of interactions do you use while executing a command on Tablet?,Text-based interaction using physical keyboard  ,Scenario location,"Public (park, street etc)"
591,location_3:Tablet_Q7_feat2,6.7175572519083975,location_3,Tablet_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Tablet?,"It enables me to control where my personal information is stored (e.g., solely on the device)",Scenario location,"Public (park, street etc)"
168,Relationship_1:Tablet_Q9_feat6,6.7175572519083975,Relationship_1,Tablet_Q9_feat6,How does your Tablet help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  ,Scenario relation,alone
282,Relationship_2:Tablet_Q10_feat7,6.7175572519083975,Relationship_2,Tablet_Q10_feat7,How does Tablet provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  ,Scenario relation,strong ties
60,location_1:Tablet_Q5_feat2,6.7175572519083975,location_1,Tablet_Q5_feat2,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,The device(s) can make errors sometimes  ,Scenario location,Home
154,Relationship_1:Tablet_Q3_feat4,6.7175572519083975,Relationship_1,Tablet_Q3_feat4,Which  aspects of Tablet makes it easy for you to use it for this task?,I can hear any task related information as an audio response from the device  ,Scenario relation,alone
59,location_1:Tablet_Q2_feat2,6.7175572519083975,location_1,Tablet_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Tablet while executing this task?",I use/view another application using voice-based input ,Scenario location,Home
371,Relationship_3:Tablet_Q12_feat2,6.7175572519083975,Relationship_3,Tablet_Q12_feat2,Which of these maintenance features in Tablet affect you as you perform this task on it,Need of updating any software while/before performing the task  ,Scenario relation,weak ties
157,Relationship_1:Tablet_Q10_feat1,6.7175572519083975,Relationship_1,Tablet_Q10_feat1,How does Tablet provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   ",Scenario relation,alone
377,Relationship_3:Tablet_Q11_feat5,6.7175572519083975,Relationship_3,Tablet_Q11_feat5,Which of the following design components on your Tablet help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  ,Scenario relation,weak ties
56,location_1:Tablet_Q9_feat6,6.7175572519083975,location_1,Tablet_Q9_feat6,How does your Tablet help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  ,Scenario location,Home
162,Relationship_1:Tablet_Q3_feat6,6.7175572519083975,Relationship_1,Tablet_Q3_feat6,Which  aspects of Tablet makes it easy for you to use it for this task?,Ease of use does not hold any relevance for me while using this device  for this task or is not provided by the device  ,Scenario relation,alone
61,location_1:Q10_feat3,6.669251222231753,location_1,Q10_feat3,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through text notifications/responses on screen of any of the devices,Scenario location,Home
62,location_1:Q5_feat1,6.596252602359472,location_1,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   ,Scenario location,Home
63,location_1:Q11_feat1,6.4981956974323385,location_1,Q11_feat1,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"Presentation of information is in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used )  ",Scenario location,Home
512,location_2:Q10_feat4,6.382241498959058,location_2,Q10_feat4,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through notifications/reminders on other synced/connected device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
614,location_3:Q6_feat1,6.2186400953216445,location_3,Q6_feat1,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Only at the beginning for providing first set of commands or information  ,Scenario location,"Public (park, street etc)"
513,location_2:Q7_feat3,6.09243679984138,location_2,Q7_feat3,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,I should be able to control how device executes a task  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
626,location_3:Q4_feat1,5.861987779489176,location_3,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   ,Scenario location,"Public (park, street etc)"
624,location_3:Q10_feat4,5.795492260809222,location_3,Q10_feat4,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through notifications/reminders on other synced/connected device  ,Scenario location,"Public (park, street etc)"
67,location_1:Q3_feat3,5.7095392088827195,location_1,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  ",Scenario location,Home
68,location_1:Q13_feat4,5.683628793136081,location_1,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.,Scenario location,Home
69,location_1:Q2_feat1,5.57977414674153,location_1,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   ,Scenario location,Home
263,Relationship_2:Q4_feat3,5.57977414674153,Relationship_2,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task,Scenario relation,strong ties
630,location_3:Q1_feat1,5.356734249864021,location_3,Q1_feat1,Which of the following type of interactions would you like to use to perform this task?,Voice-based interaction  ,Scenario location,"Public (park, street etc)"
408,Relationship_3:Tablet_Q8_feat1,5.038167938931297,Relationship_3,Tablet_Q8_feat1,What level of personalized communication does your Tablet provide while performing this task?,The device communicates with me through informal/human-like responses or notifications,Scenario relation,weak ties
407,Relationship_3:Tablet_Q9_feat4,5.038167938931297,Relationship_3,Tablet_Q9_feat4,How does your Tablet help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task ,Scenario relation,weak ties
620,location_3:Tablet_Q5_feat2,5.038167938931297,location_3,Tablet_Q5_feat2,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,The device(s) can make errors sometimes  ,Scenario location,"Public (park, street etc)"
71,location_1:Tablet_Q9_feat4,5.038167938931297,location_1,Tablet_Q9_feat4,How does your Tablet help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task ,Scenario location,Home
72,location_1:Tablet_Q8_feat1,5.038167938931297,location_1,Tablet_Q8_feat1,What level of personalized communication does your Tablet provide while performing this task?,The device communicates with me through informal/human-like responses or notifications,Scenario location,Home
184,Relationship_1:Tablet_Q8_feat1,5.038167938931297,Relationship_1,Tablet_Q8_feat1,What level of personalized communication does your Tablet provide while performing this task?,The device communicates with me through informal/human-like responses or notifications,Scenario relation,alone
295,Relationship_2:Tablet_Q9_feat4,5.038167938931297,Relationship_2,Tablet_Q9_feat4,How does your Tablet help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task ,Scenario relation,strong ties
506,location_2:Tablet_Q10_feat7,5.038167938931297,location_2,Tablet_Q10_feat7,How does Tablet provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
603,location_3:Tablet_Q1_feat7,5.038167938931297,location_3,Tablet_Q1_feat7,Which of the following type of interactions do you use while executing a command on Tablet?,The input modality does not matter to me or is not provided by the device  ,Scenario location,"Public (park, street etc)"
172,Relationship_1:Tablet_Q5_feat2,5.038167938931297,Relationship_1,Tablet_Q5_feat2,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,The device(s) can make errors sometimes  ,Scenario relation,alone
381,Relationship_3:Tablet_Q10_feat1,5.038167938931297,Relationship_3,Tablet_Q10_feat1,How does Tablet provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   ",Scenario relation,weak ties
171,Relationship_1:Tablet_Q2_feat2,5.038167938931297,Relationship_1,Tablet_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Tablet while executing this task?",I use/view another application using voice-based input ,Scenario relation,alone
380,Relationship_3:Tablet_Q11_feat3,5.038167938931297,Relationship_3,Tablet_Q11_feat3,Which of the following design components on your Tablet help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  ,Scenario relation,weak ties
396,Relationship_3:Tablet_Q5_feat2,5.038167938931297,Relationship_3,Tablet_Q5_feat2,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,The device(s) can make errors sometimes  ,Scenario relation,weak ties
483,location_2:Tablet_Q12_feat2,5.038167938931297,location_2,Tablet_Q12_feat2,Which of these maintenance features in Tablet affect you as you perform this task on it,Need of updating any software while/before performing the task  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
481,location_2:Tablet_Q1_feat1,5.038167938931297,location_2,Tablet_Q1_feat1,Which of the following type of interactions do you use while executing a command on Tablet,Voice-based interaction  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
631,location_3:Tablet_Q9_feat4,5.038167938931297,location_3,Tablet_Q9_feat4,How does your Tablet help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task ,Scenario location,"Public (park, street etc)"
