,features,Importance,interaction_a,main_features,Question,Answer option
403,location_2:Desktop_Computer_Q2_feat1,0.0,location_2,Desktop_Computer_Q2_feat1,"How do you multitask (i.e.,use other functionalities) on Desktop_Computer while executing this task?",I use/view another application using touch-based input
404,location_3:Desktop_Computer_Q2_feat1,0.0,location_3,Desktop_Computer_Q2_feat1,"How do you multitask (i.e.,use other functionalities) on Desktop_Computer while executing this task?",I use/view another application using touch-based input
405,Relationship_1:Desktop_Computer_Q2_feat1,0.0,Relationship_1,Desktop_Computer_Q2_feat1,"How do you multitask (i.e.,use other functionalities) on Desktop_Computer while executing this task?",I use/view another application using touch-based input
357,Relationship_1:Q12_feat3,0.0,Relationship_1,Q12_feat3,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Ease of recovery of data and task related information in case of any hardware/software malfunction  
407,Relationship_3:Desktop_Computer_Q2_feat1,0.0,Relationship_3,Desktop_Computer_Q2_feat1,"How do you multitask (i.e.,use other functionalities) on Desktop_Computer while executing this task?",I use/view another application using touch-based input
414,location_1:Desktop_Computer_Q2_feat3,0.0,location_1,Desktop_Computer_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Desktop_Computer while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  "
408,location_1:Desktop_Computer_Q2_feat2,0.0,location_1,Desktop_Computer_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Desktop_Computer while executing this task?",I use/view another application using voice-based input 
409,location_2:Desktop_Computer_Q2_feat2,0.0,location_2,Desktop_Computer_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Desktop_Computer while executing this task?",I use/view another application using voice-based input 
410,location_3:Desktop_Computer_Q2_feat2,0.0,location_3,Desktop_Computer_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Desktop_Computer while executing this task?",I use/view another application using voice-based input 
356,location_3:Q12_feat3,0.0,location_3,Q12_feat3,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Ease of recovery of data and task related information in case of any hardware/software malfunction  
411,Relationship_1:Desktop_Computer_Q2_feat2,0.0,Relationship_1,Desktop_Computer_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Desktop_Computer while executing this task?",I use/view another application using voice-based input 
412,Relationship_2:Desktop_Computer_Q2_feat2,0.0,Relationship_2,Desktop_Computer_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Desktop_Computer while executing this task?",I use/view another application using voice-based input 
413,Relationship_3:Desktop_Computer_Q2_feat2,0.0,Relationship_3,Desktop_Computer_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Desktop_Computer while executing this task?",I use/view another application using voice-based input 
508,Relationship_2:Desktop_Computer_Q6_feat2,0.0,Relationship_2,Desktop_Computer_Q6_feat2,When does your Desktop_Computer give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.
521,Relationship_3:Desktop_Computer_Q6_feat4,0.0,Relationship_3,Desktop_Computer_Q6_feat4,When does your Desktop_Computer give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
510,location_1:Desktop_Computer_Q6_feat3,0.0,location_1,Desktop_Computer_Q6_feat3,When does your Desktop_Computer give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
631,location_2:Desktop_Computer_Q12_feat1,0.0,location_2,Desktop_Computer_Q12_feat1,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   
613,location_2:Desktop_Computer_Q10_feat7,0.0,location_2,Desktop_Computer_Q10_feat7,How does Desktop_Computer provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  
614,location_3:Desktop_Computer_Q10_feat7,0.0,location_3,Desktop_Computer_Q10_feat7,How does Desktop_Computer provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  
615,Relationship_1:Desktop_Computer_Q10_feat7,0.0,Relationship_1,Desktop_Computer_Q10_feat7,How does Desktop_Computer provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  
616,Relationship_2:Desktop_Computer_Q10_feat7,0.0,Relationship_2,Desktop_Computer_Q10_feat7,How does Desktop_Computer provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  
617,Relationship_3:Desktop_Computer_Q10_feat7,0.0,Relationship_3,Desktop_Computer_Q10_feat7,How does Desktop_Computer provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  
618,location_1:Desktop_Computer_Q11_feat3,0.0,location_1,Desktop_Computer_Q11_feat3,Which of the following design components on your Desktop_Computer help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  
619,location_2:Desktop_Computer_Q11_feat3,0.0,location_2,Desktop_Computer_Q11_feat3,Which of the following design components on your Desktop_Computer help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  
620,location_3:Desktop_Computer_Q11_feat3,0.0,location_3,Desktop_Computer_Q11_feat3,Which of the following design components on your Desktop_Computer help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  
621,Relationship_1:Desktop_Computer_Q11_feat3,0.0,Relationship_1,Desktop_Computer_Q11_feat3,Which of the following design components on your Desktop_Computer help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  
622,Relationship_2:Desktop_Computer_Q11_feat3,0.0,Relationship_2,Desktop_Computer_Q11_feat3,Which of the following design components on your Desktop_Computer help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  
623,Relationship_3:Desktop_Computer_Q11_feat3,0.0,Relationship_3,Desktop_Computer_Q11_feat3,Which of the following design components on your Desktop_Computer help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  
624,location_1:Desktop_Computer_Q11_feat5,0.0,location_1,Desktop_Computer_Q11_feat5,Which of the following design components on your Desktop_Computer help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  
625,location_2:Desktop_Computer_Q11_feat5,0.0,location_2,Desktop_Computer_Q11_feat5,Which of the following design components on your Desktop_Computer help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  
626,location_3:Desktop_Computer_Q11_feat5,0.0,location_3,Desktop_Computer_Q11_feat5,Which of the following design components on your Desktop_Computer help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  
627,Relationship_1:Desktop_Computer_Q11_feat5,0.0,Relationship_1,Desktop_Computer_Q11_feat5,Which of the following design components on your Desktop_Computer help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  
628,Relationship_2:Desktop_Computer_Q11_feat5,0.0,Relationship_2,Desktop_Computer_Q11_feat5,Which of the following design components on your Desktop_Computer help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  
629,Relationship_3:Desktop_Computer_Q11_feat5,0.0,Relationship_3,Desktop_Computer_Q11_feat5,Which of the following design components on your Desktop_Computer help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  
612,location_1:Desktop_Computer_Q10_feat7,0.0,location_1,Desktop_Computer_Q10_feat7,How does Desktop_Computer provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  
611,Relationship_3:Desktop_Computer_Q10_feat6,0.0,Relationship_3,Desktop_Computer_Q10_feat6,How does Desktop_Computer provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. "
610,Relationship_2:Desktop_Computer_Q10_feat6,0.0,Relationship_2,Desktop_Computer_Q10_feat6,How does Desktop_Computer provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. "
600,location_1:Desktop_Computer_Q10_feat4,0.0,location_1,Desktop_Computer_Q10_feat4,How does Desktop_Computer provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
593,Relationship_3:Desktop_Computer_Q10_feat1,0.0,Relationship_3,Desktop_Computer_Q10_feat1,How does Desktop_Computer provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
594,location_1:Desktop_Computer_Q10_feat2,0.0,location_1,Desktop_Computer_Q10_feat2,How does Desktop_Computer provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses
595,location_2:Desktop_Computer_Q10_feat2,0.0,location_2,Desktop_Computer_Q10_feat2,How does Desktop_Computer provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses
596,location_3:Desktop_Computer_Q10_feat2,0.0,location_3,Desktop_Computer_Q10_feat2,How does Desktop_Computer provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses
597,Relationship_1:Desktop_Computer_Q10_feat2,0.0,Relationship_1,Desktop_Computer_Q10_feat2,How does Desktop_Computer provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses
598,Relationship_2:Desktop_Computer_Q10_feat2,0.0,Relationship_2,Desktop_Computer_Q10_feat2,How does Desktop_Computer provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses
599,Relationship_3:Desktop_Computer_Q10_feat2,0.0,Relationship_3,Desktop_Computer_Q10_feat2,How does Desktop_Computer provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses
601,location_2:Desktop_Computer_Q10_feat4,0.0,location_2,Desktop_Computer_Q10_feat4,How does Desktop_Computer provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
609,Relationship_1:Desktop_Computer_Q10_feat6,0.0,Relationship_1,Desktop_Computer_Q10_feat6,How does Desktop_Computer provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. "
602,location_3:Desktop_Computer_Q10_feat4,0.0,location_3,Desktop_Computer_Q10_feat4,How does Desktop_Computer provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
603,Relationship_1:Desktop_Computer_Q10_feat4,0.0,Relationship_1,Desktop_Computer_Q10_feat4,How does Desktop_Computer provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
604,Relationship_2:Desktop_Computer_Q10_feat4,0.0,Relationship_2,Desktop_Computer_Q10_feat4,How does Desktop_Computer provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
605,Relationship_3:Desktop_Computer_Q10_feat4,0.0,Relationship_3,Desktop_Computer_Q10_feat4,How does Desktop_Computer provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
606,location_1:Desktop_Computer_Q10_feat6,0.0,location_1,Desktop_Computer_Q10_feat6,How does Desktop_Computer provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. "
607,location_2:Desktop_Computer_Q10_feat6,0.0,location_2,Desktop_Computer_Q10_feat6,How does Desktop_Computer provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. "
608,location_3:Desktop_Computer_Q10_feat6,0.0,location_3,Desktop_Computer_Q10_feat6,How does Desktop_Computer provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. "
630,location_1:Desktop_Computer_Q12_feat1,0.0,location_1,Desktop_Computer_Q12_feat1,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   
632,location_3:Desktop_Computer_Q12_feat1,0.0,location_3,Desktop_Computer_Q12_feat1,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   
511,location_2:Desktop_Computer_Q6_feat3,0.0,location_2,Desktop_Computer_Q6_feat3,When does your Desktop_Computer give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
633,Relationship_1:Desktop_Computer_Q12_feat1,0.0,Relationship_1,Desktop_Computer_Q12_feat1,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   
654,location_1:Desktop_Computer_Q13_feat1,0.0,location_1,Desktop_Computer_Q13_feat1,Which of the additional artifacts do you connect/download on your Desktop_Computer to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  "
655,location_2:Desktop_Computer_Q13_feat1,0.0,location_2,Desktop_Computer_Q13_feat1,Which of the additional artifacts do you connect/download on your Desktop_Computer to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  "
656,location_3:Desktop_Computer_Q13_feat1,0.0,location_3,Desktop_Computer_Q13_feat1,Which of the additional artifacts do you connect/download on your Desktop_Computer to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  "
657,Relationship_1:Desktop_Computer_Q13_feat1,0.0,Relationship_1,Desktop_Computer_Q13_feat1,Which of the additional artifacts do you connect/download on your Desktop_Computer to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  "
658,Relationship_2:Desktop_Computer_Q13_feat1,0.0,Relationship_2,Desktop_Computer_Q13_feat1,Which of the additional artifacts do you connect/download on your Desktop_Computer to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  "
659,Relationship_3:Desktop_Computer_Q13_feat1,0.0,Relationship_3,Desktop_Computer_Q13_feat1,Which of the additional artifacts do you connect/download on your Desktop_Computer to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  "
660,location_1:Desktop_Computer_Q13_feat2,0.0,location_1,Desktop_Computer_Q13_feat2,Which of the additional artifacts do you connect/download on your Desktop_Computer,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
661,location_2:Desktop_Computer_Q13_feat2,0.0,location_2,Desktop_Computer_Q13_feat2,Which of the additional artifacts do you connect/download on your Desktop_Computer,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
662,location_3:Desktop_Computer_Q13_feat2,0.0,location_3,Desktop_Computer_Q13_feat2,Which of the additional artifacts do you connect/download on your Desktop_Computer,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
663,Relationship_1:Desktop_Computer_Q13_feat2,0.0,Relationship_1,Desktop_Computer_Q13_feat2,Which of the additional artifacts do you connect/download on your Desktop_Computer,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
664,Relationship_2:Desktop_Computer_Q13_feat2,0.0,Relationship_2,Desktop_Computer_Q13_feat2,Which of the additional artifacts do you connect/download on your Desktop_Computer,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
665,Relationship_3:Desktop_Computer_Q13_feat2,0.0,Relationship_3,Desktop_Computer_Q13_feat2,Which of the additional artifacts do you connect/download on your Desktop_Computer,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
666,location_1:Desktop_Computer_Q13_feat4,0.0,location_1,Desktop_Computer_Q13_feat4,Which of the additional artifacts do you connect/download on your Desktop_Computer,The ability to connect/download an additional things does not matter to me while using the device  for this task or is not provided by the device  
667,location_2:Desktop_Computer_Q13_feat4,0.0,location_2,Desktop_Computer_Q13_feat4,Which of the additional artifacts do you connect/download on your Desktop_Computer,The ability to connect/download an additional things does not matter to me while using the device  for this task or is not provided by the device  
668,location_3:Desktop_Computer_Q13_feat4,0.0,location_3,Desktop_Computer_Q13_feat4,Which of the additional artifacts do you connect/download on your Desktop_Computer,The ability to connect/download an additional things does not matter to me while using the device  for this task or is not provided by the device  
669,Relationship_1:Desktop_Computer_Q13_feat4,0.0,Relationship_1,Desktop_Computer_Q13_feat4,Which of the additional artifacts do you connect/download on your Desktop_Computer,The ability to connect/download an additional things does not matter to me while using the device  for this task or is not provided by the device  
670,Relationship_2:Desktop_Computer_Q13_feat4,0.0,Relationship_2,Desktop_Computer_Q13_feat4,Which of the additional artifacts do you connect/download on your Desktop_Computer,The ability to connect/download an additional things does not matter to me while using the device  for this task or is not provided by the device  
653,Relationship_3:Desktop_Computer_Q12_feat5,0.0,Relationship_3,Desktop_Computer_Q12_feat5,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it?,I do not consider/evaluate maintenance features as I use this device for this task or is not provided by the device  
652,Relationship_2:Desktop_Computer_Q12_feat5,0.0,Relationship_2,Desktop_Computer_Q12_feat5,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it?,I do not consider/evaluate maintenance features as I use this device for this task or is not provided by the device  
651,Relationship_1:Desktop_Computer_Q12_feat5,0.0,Relationship_1,Desktop_Computer_Q12_feat5,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it?,I do not consider/evaluate maintenance features as I use this device for this task or is not provided by the device  
641,Relationship_3:Desktop_Computer_Q12_feat2,0.0,Relationship_3,Desktop_Computer_Q12_feat2,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it,Need of updating any software while/before performing the task  
634,Relationship_2:Desktop_Computer_Q12_feat1,0.0,Relationship_2,Desktop_Computer_Q12_feat1,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   
635,Relationship_3:Desktop_Computer_Q12_feat1,0.0,Relationship_3,Desktop_Computer_Q12_feat1,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   
636,location_1:Desktop_Computer_Q12_feat2,0.0,location_1,Desktop_Computer_Q12_feat2,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it,Need of updating any software while/before performing the task  
637,location_2:Desktop_Computer_Q12_feat2,0.0,location_2,Desktop_Computer_Q12_feat2,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it,Need of updating any software while/before performing the task  
638,location_3:Desktop_Computer_Q12_feat2,0.0,location_3,Desktop_Computer_Q12_feat2,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it,Need of updating any software while/before performing the task  
639,Relationship_1:Desktop_Computer_Q12_feat2,0.0,Relationship_1,Desktop_Computer_Q12_feat2,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it,Need of updating any software while/before performing the task  
640,Relationship_2:Desktop_Computer_Q12_feat2,0.0,Relationship_2,Desktop_Computer_Q12_feat2,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it,Need of updating any software while/before performing the task  
642,location_1:Desktop_Computer_Q12_feat3,0.0,location_1,Desktop_Computer_Q12_feat3,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. 
650,location_3:Desktop_Computer_Q12_feat5,0.0,location_3,Desktop_Computer_Q12_feat5,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it?,I do not consider/evaluate maintenance features as I use this device for this task or is not provided by the device  
643,location_2:Desktop_Computer_Q12_feat3,0.0,location_2,Desktop_Computer_Q12_feat3,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. 
644,location_3:Desktop_Computer_Q12_feat3,0.0,location_3,Desktop_Computer_Q12_feat3,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. 
645,Relationship_1:Desktop_Computer_Q12_feat3,0.0,Relationship_1,Desktop_Computer_Q12_feat3,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. 
646,Relationship_2:Desktop_Computer_Q12_feat3,0.0,Relationship_2,Desktop_Computer_Q12_feat3,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. 
647,Relationship_3:Desktop_Computer_Q12_feat3,0.0,Relationship_3,Desktop_Computer_Q12_feat3,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. 
648,location_1:Desktop_Computer_Q12_feat5,0.0,location_1,Desktop_Computer_Q12_feat5,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it?,I do not consider/evaluate maintenance features as I use this device for this task or is not provided by the device  
649,location_2:Desktop_Computer_Q12_feat5,0.0,location_2,Desktop_Computer_Q12_feat5,Which of these maintenance features in Desktop_Computer affect you as you perform this task on it?,I do not consider/evaluate maintenance features as I use this device for this task or is not provided by the device  
592,Relationship_2:Desktop_Computer_Q10_feat1,0.0,Relationship_2,Desktop_Computer_Q10_feat1,How does Desktop_Computer provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
591,Relationship_1:Desktop_Computer_Q10_feat1,0.0,Relationship_1,Desktop_Computer_Q10_feat1,How does Desktop_Computer provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
590,location_3:Desktop_Computer_Q10_feat1,0.0,location_3,Desktop_Computer_Q10_feat1,How does Desktop_Computer provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
589,location_2:Desktop_Computer_Q10_feat1,0.0,location_2,Desktop_Computer_Q10_feat1,How does Desktop_Computer provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
532,Relationship_2:Desktop_Computer_Q7_feat2,0.0,Relationship_2,Desktop_Computer_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Desktop_Computer?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
533,Relationship_3:Desktop_Computer_Q7_feat2,0.0,Relationship_3,Desktop_Computer_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Desktop_Computer?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
534,location_1:Desktop_Computer_Q7_feat3,0.0,location_1,Desktop_Computer_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Desktop_Computer?,I enables me to control how it executes this task  
535,location_2:Desktop_Computer_Q7_feat3,0.0,location_2,Desktop_Computer_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Desktop_Computer?,I enables me to control how it executes this task  
536,location_3:Desktop_Computer_Q7_feat3,0.0,location_3,Desktop_Computer_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Desktop_Computer?,I enables me to control how it executes this task  
537,Relationship_1:Desktop_Computer_Q7_feat3,0.0,Relationship_1,Desktop_Computer_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Desktop_Computer?,I enables me to control how it executes this task  
538,Relationship_2:Desktop_Computer_Q7_feat3,0.0,Relationship_2,Desktop_Computer_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Desktop_Computer?,I enables me to control how it executes this task  
539,Relationship_3:Desktop_Computer_Q7_feat3,0.0,Relationship_3,Desktop_Computer_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Desktop_Computer?,I enables me to control how it executes this task  
540,location_1:Desktop_Computer_Q7_feat5,0.0,location_1,Desktop_Computer_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Desktop_Computer?,Building trust is not essential for using this device for this task or is not provided by the device 
541,location_2:Desktop_Computer_Q7_feat5,0.0,location_2,Desktop_Computer_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Desktop_Computer?,Building trust is not essential for using this device for this task or is not provided by the device 
542,location_3:Desktop_Computer_Q7_feat5,0.0,location_3,Desktop_Computer_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Desktop_Computer?,Building trust is not essential for using this device for this task or is not provided by the device 
543,Relationship_1:Desktop_Computer_Q7_feat5,0.0,Relationship_1,Desktop_Computer_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Desktop_Computer?,Building trust is not essential for using this device for this task or is not provided by the device 
544,Relationship_2:Desktop_Computer_Q7_feat5,0.0,Relationship_2,Desktop_Computer_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Desktop_Computer?,Building trust is not essential for using this device for this task or is not provided by the device 
545,Relationship_3:Desktop_Computer_Q7_feat5,0.0,Relationship_3,Desktop_Computer_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Desktop_Computer?,Building trust is not essential for using this device for this task or is not provided by the device 
546,location_1:Desktop_Computer_Q8_feat1,0.0,location_1,Desktop_Computer_Q8_feat1,What level of personalized communication does your Desktop_Computer provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
547,location_2:Desktop_Computer_Q8_feat1,0.0,location_2,Desktop_Computer_Q8_feat1,What level of personalized communication does your Desktop_Computer provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
548,location_3:Desktop_Computer_Q8_feat1,0.0,location_3,Desktop_Computer_Q8_feat1,What level of personalized communication does your Desktop_Computer provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
531,Relationship_1:Desktop_Computer_Q7_feat2,0.0,Relationship_1,Desktop_Computer_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Desktop_Computer?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
530,location_3:Desktop_Computer_Q7_feat2,0.0,location_3,Desktop_Computer_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Desktop_Computer?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
529,location_2:Desktop_Computer_Q7_feat2,0.0,location_2,Desktop_Computer_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Desktop_Computer?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
519,Relationship_1:Desktop_Computer_Q6_feat4,0.0,Relationship_1,Desktop_Computer_Q6_feat4,When does your Desktop_Computer give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
512,location_3:Desktop_Computer_Q6_feat3,0.0,location_3,Desktop_Computer_Q6_feat3,When does your Desktop_Computer give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
513,Relationship_1:Desktop_Computer_Q6_feat3,0.0,Relationship_1,Desktop_Computer_Q6_feat3,When does your Desktop_Computer give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
514,Relationship_2:Desktop_Computer_Q6_feat3,0.0,Relationship_2,Desktop_Computer_Q6_feat3,When does your Desktop_Computer give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
515,Relationship_3:Desktop_Computer_Q6_feat3,0.0,Relationship_3,Desktop_Computer_Q6_feat3,When does your Desktop_Computer give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
516,location_1:Desktop_Computer_Q6_feat4,0.0,location_1,Desktop_Computer_Q6_feat4,When does your Desktop_Computer give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
517,location_2:Desktop_Computer_Q6_feat4,0.0,location_2,Desktop_Computer_Q6_feat4,When does your Desktop_Computer give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
518,location_3:Desktop_Computer_Q6_feat4,0.0,location_3,Desktop_Computer_Q6_feat4,When does your Desktop_Computer give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
520,Relationship_2:Desktop_Computer_Q6_feat4,0.0,Relationship_2,Desktop_Computer_Q6_feat4,When does your Desktop_Computer give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
528,location_1:Desktop_Computer_Q7_feat2,0.0,location_1,Desktop_Computer_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Desktop_Computer?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
