,features,Importance,interaction_a,main_features,Question,Answer option
384,location_1:Smart_Speaker_Q1_feat1,0.0,location_1,Smart_Speaker_Q1_feat1,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Voice-based interaction  
385,location_2:Smart_Speaker_Q1_feat1,0.0,location_2,Smart_Speaker_Q1_feat1,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Voice-based interaction  
406,Relationship_2:Smart_Speaker_Q1_feat4,0.0,Relationship_2,Smart_Speaker_Q1_feat4,Which of the following type of interactions do you use while executing a command on Smart_Speaker?,Text-based interaction using physical keyboard  
407,Relationship_3:Smart_Speaker_Q1_feat4,0.0,Relationship_3,Smart_Speaker_Q1_feat4,Which of the following type of interactions do you use while executing a command on Smart_Speaker?,Text-based interaction using physical keyboard  
408,location_1:Smart_Speaker_Q1_feat5,0.0,location_1,Smart_Speaker_Q1_feat5,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction using virtual/digital keyboard on a screen  
409,location_2:Smart_Speaker_Q1_feat5,0.0,location_2,Smart_Speaker_Q1_feat5,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction using virtual/digital keyboard on a screen  
410,location_3:Smart_Speaker_Q1_feat5,0.0,location_3,Smart_Speaker_Q1_feat5,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction using virtual/digital keyboard on a screen  
411,Relationship_1:Smart_Speaker_Q1_feat5,0.0,Relationship_1,Smart_Speaker_Q1_feat5,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction using virtual/digital keyboard on a screen  
412,Relationship_2:Smart_Speaker_Q1_feat5,0.0,Relationship_2,Smart_Speaker_Q1_feat5,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction using virtual/digital keyboard on a screen  
413,Relationship_3:Smart_Speaker_Q1_feat5,0.0,Relationship_3,Smart_Speaker_Q1_feat5,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction using virtual/digital keyboard on a screen  
414,location_1:Smart_Speaker_Q1_feat7,0.0,location_1,Smart_Speaker_Q1_feat7,Which of the following type of interactions do you use while executing a command on Smart_Speaker?,The input modality does not matter to me or is not provided by the device  
415,location_2:Smart_Speaker_Q1_feat7,0.0,location_2,Smart_Speaker_Q1_feat7,Which of the following type of interactions do you use while executing a command on Smart_Speaker?,The input modality does not matter to me or is not provided by the device  
416,location_3:Smart_Speaker_Q1_feat7,0.0,location_3,Smart_Speaker_Q1_feat7,Which of the following type of interactions do you use while executing a command on Smart_Speaker?,The input modality does not matter to me or is not provided by the device  
417,Relationship_1:Smart_Speaker_Q1_feat7,0.0,Relationship_1,Smart_Speaker_Q1_feat7,Which of the following type of interactions do you use while executing a command on Smart_Speaker?,The input modality does not matter to me or is not provided by the device  
507,Relationship_1:Smart_Speaker_Q5_feat6,0.0,Relationship_1,Smart_Speaker_Q5_feat6,What level of accuracy does your Smart_Speaker provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  
419,Relationship_3:Smart_Speaker_Q1_feat7,0.0,Relationship_3,Smart_Speaker_Q1_feat7,Which of the following type of interactions do you use while executing a command on Smart_Speaker?,The input modality does not matter to me or is not provided by the device  
420,location_1:Smart_Speaker_Q2_feat1,0.0,location_1,Smart_Speaker_Q2_feat1,"How do you multitask (i.e.,use other functionalities) on Smart_Speaker while executing this task?",I use/view another application using touch-based input
421,location_2:Smart_Speaker_Q2_feat1,0.0,location_2,Smart_Speaker_Q2_feat1,"How do you multitask (i.e.,use other functionalities) on Smart_Speaker while executing this task?",I use/view another application using touch-based input
422,location_3:Smart_Speaker_Q2_feat1,0.0,location_3,Smart_Speaker_Q2_feat1,"How do you multitask (i.e.,use other functionalities) on Smart_Speaker while executing this task?",I use/view another application using touch-based input
405,Relationship_1:Smart_Speaker_Q1_feat4,0.0,Relationship_1,Smart_Speaker_Q1_feat4,Which of the following type of interactions do you use while executing a command on Smart_Speaker?,Text-based interaction using physical keyboard  
404,location_3:Smart_Speaker_Q1_feat4,0.0,location_3,Smart_Speaker_Q1_feat4,Which of the following type of interactions do you use while executing a command on Smart_Speaker?,Text-based interaction using physical keyboard  
403,location_2:Smart_Speaker_Q1_feat4,0.0,location_2,Smart_Speaker_Q1_feat4,Which of the following type of interactions do you use while executing a command on Smart_Speaker?,Text-based interaction using physical keyboard  
393,Relationship_1:Smart_Speaker_Q1_feat2,0.0,Relationship_1,Smart_Speaker_Q1_feat2,Which of the following type of interactions do you use while executing a command on Smart_Speaker,"Touch-based interaction (e.g, through scrolling, tapping)  "
386,location_3:Smart_Speaker_Q1_feat1,0.0,location_3,Smart_Speaker_Q1_feat1,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Voice-based interaction  
387,Relationship_1:Smart_Speaker_Q1_feat1,0.0,Relationship_1,Smart_Speaker_Q1_feat1,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Voice-based interaction  
388,Relationship_2:Smart_Speaker_Q1_feat1,0.0,Relationship_2,Smart_Speaker_Q1_feat1,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Voice-based interaction  
389,Relationship_3:Smart_Speaker_Q1_feat1,0.0,Relationship_3,Smart_Speaker_Q1_feat1,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Voice-based interaction  
390,location_1:Smart_Speaker_Q1_feat2,0.0,location_1,Smart_Speaker_Q1_feat2,Which of the following type of interactions do you use while executing a command on Smart_Speaker,"Touch-based interaction (e.g, through scrolling, tapping)  "
391,location_2:Smart_Speaker_Q1_feat2,0.0,location_2,Smart_Speaker_Q1_feat2,Which of the following type of interactions do you use while executing a command on Smart_Speaker,"Touch-based interaction (e.g, through scrolling, tapping)  "
392,location_3:Smart_Speaker_Q1_feat2,0.0,location_3,Smart_Speaker_Q1_feat2,Which of the following type of interactions do you use while executing a command on Smart_Speaker,"Touch-based interaction (e.g, through scrolling, tapping)  "
394,Relationship_2:Smart_Speaker_Q1_feat2,0.0,Relationship_2,Smart_Speaker_Q1_feat2,Which of the following type of interactions do you use while executing a command on Smart_Speaker,"Touch-based interaction (e.g, through scrolling, tapping)  "
402,location_1:Smart_Speaker_Q1_feat4,0.0,location_1,Smart_Speaker_Q1_feat4,Which of the following type of interactions do you use while executing a command on Smart_Speaker?,Text-based interaction using physical keyboard  
395,Relationship_3:Smart_Speaker_Q1_feat2,0.0,Relationship_3,Smart_Speaker_Q1_feat2,Which of the following type of interactions do you use while executing a command on Smart_Speaker,"Touch-based interaction (e.g, through scrolling, tapping)  "
396,location_1:Smart_Speaker_Q1_feat3,0.0,location_1,Smart_Speaker_Q1_feat3,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction with a digital pen/Stylus  
397,location_2:Smart_Speaker_Q1_feat3,0.0,location_2,Smart_Speaker_Q1_feat3,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction with a digital pen/Stylus  
398,location_3:Smart_Speaker_Q1_feat3,0.0,location_3,Smart_Speaker_Q1_feat3,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction with a digital pen/Stylus  
399,Relationship_1:Smart_Speaker_Q1_feat3,0.0,Relationship_1,Smart_Speaker_Q1_feat3,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction with a digital pen/Stylus  
400,Relationship_2:Smart_Speaker_Q1_feat3,0.0,Relationship_2,Smart_Speaker_Q1_feat3,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction with a digital pen/Stylus  
401,Relationship_3:Smart_Speaker_Q1_feat3,0.0,Relationship_3,Smart_Speaker_Q1_feat3,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction with a digital pen/Stylus  
506,location_3:Smart_Speaker_Q5_feat6,0.0,location_3,Smart_Speaker_Q5_feat6,What level of accuracy does your Smart_Speaker provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  
513,Relationship_1:Smart_Speaker_Q6_feat3,0.0,Relationship_1,Smart_Speaker_Q6_feat3,When does your Smart_Speaker give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
508,Relationship_2:Smart_Speaker_Q5_feat6,0.0,Relationship_2,Smart_Speaker_Q5_feat6,What level of accuracy does your Smart_Speaker provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  
611,Relationship_3:Smart_Speaker_Q10_feat7,0.0,Relationship_3,Smart_Speaker_Q10_feat7,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  
613,location_2:Smart_Speaker_Q11_feat1,0.0,location_2,Smart_Speaker_Q11_feat1,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task?,"Information is presented in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used)    "
614,location_3:Smart_Speaker_Q11_feat1,0.0,location_3,Smart_Speaker_Q11_feat1,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task?,"Information is presented in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used)    "
615,Relationship_1:Smart_Speaker_Q11_feat1,0.0,Relationship_1,Smart_Speaker_Q11_feat1,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task?,"Information is presented in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used)    "
616,Relationship_2:Smart_Speaker_Q11_feat1,0.0,Relationship_2,Smart_Speaker_Q11_feat1,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task?,"Information is presented in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used)    "
617,Relationship_3:Smart_Speaker_Q11_feat1,0.0,Relationship_3,Smart_Speaker_Q11_feat1,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task?,"Information is presented in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used)    "
618,location_1:Smart_Speaker_Q11_feat2,0.0,location_1,Smart_Speaker_Q11_feat2,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task?,"The design of icons, buttons and other tools is such that I can easily understand their purpose and how to use them.  "
619,location_2:Smart_Speaker_Q11_feat2,0.0,location_2,Smart_Speaker_Q11_feat2,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task?,"The design of icons, buttons and other tools is such that I can easily understand their purpose and how to use them.  "
620,location_3:Smart_Speaker_Q11_feat2,0.0,location_3,Smart_Speaker_Q11_feat2,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task?,"The design of icons, buttons and other tools is such that I can easily understand their purpose and how to use them.  "
621,Relationship_1:Smart_Speaker_Q11_feat2,0.0,Relationship_1,Smart_Speaker_Q11_feat2,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task?,"The design of icons, buttons and other tools is such that I can easily understand their purpose and how to use them.  "
622,Relationship_2:Smart_Speaker_Q11_feat2,0.0,Relationship_2,Smart_Speaker_Q11_feat2,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task?,"The design of icons, buttons and other tools is such that I can easily understand their purpose and how to use them.  "
623,Relationship_3:Smart_Speaker_Q11_feat2,0.0,Relationship_3,Smart_Speaker_Q11_feat2,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task?,"The design of icons, buttons and other tools is such that I can easily understand their purpose and how to use them.  "
624,location_1:Smart_Speaker_Q11_feat3,0.0,location_1,Smart_Speaker_Q11_feat3,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  
625,location_2:Smart_Speaker_Q11_feat3,0.0,location_2,Smart_Speaker_Q11_feat3,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  
626,location_3:Smart_Speaker_Q11_feat3,0.0,location_3,Smart_Speaker_Q11_feat3,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  
627,Relationship_1:Smart_Speaker_Q11_feat3,0.0,Relationship_1,Smart_Speaker_Q11_feat3,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  
628,Relationship_2:Smart_Speaker_Q11_feat3,0.0,Relationship_2,Smart_Speaker_Q11_feat3,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  
629,Relationship_3:Smart_Speaker_Q11_feat3,0.0,Relationship_3,Smart_Speaker_Q11_feat3,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  
612,location_1:Smart_Speaker_Q11_feat1,0.0,location_1,Smart_Speaker_Q11_feat1,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task?,"Information is presented in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used)    "
610,Relationship_2:Smart_Speaker_Q10_feat7,0.0,Relationship_2,Smart_Speaker_Q10_feat7,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  
509,Relationship_3:Smart_Speaker_Q5_feat6,0.0,Relationship_3,Smart_Speaker_Q5_feat6,What level of accuracy does your Smart_Speaker provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  
609,Relationship_1:Smart_Speaker_Q10_feat7,0.0,Relationship_1,Smart_Speaker_Q10_feat7,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  
592,Relationship_2:Smart_Speaker_Q10_feat3,0.0,Relationship_2,Smart_Speaker_Q10_feat3,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,Through text notifications/responses on screen of the device   
593,Relationship_3:Smart_Speaker_Q10_feat3,0.0,Relationship_3,Smart_Speaker_Q10_feat3,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,Through text notifications/responses on screen of the device   
594,location_1:Smart_Speaker_Q10_feat4,0.0,location_1,Smart_Speaker_Q10_feat4,How does Smart_Speaker provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
595,location_2:Smart_Speaker_Q10_feat4,0.0,location_2,Smart_Speaker_Q10_feat4,How does Smart_Speaker provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
596,location_3:Smart_Speaker_Q10_feat4,0.0,location_3,Smart_Speaker_Q10_feat4,How does Smart_Speaker provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
597,Relationship_1:Smart_Speaker_Q10_feat4,0.0,Relationship_1,Smart_Speaker_Q10_feat4,How does Smart_Speaker provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
598,Relationship_2:Smart_Speaker_Q10_feat4,0.0,Relationship_2,Smart_Speaker_Q10_feat4,How does Smart_Speaker provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
599,Relationship_3:Smart_Speaker_Q10_feat4,0.0,Relationship_3,Smart_Speaker_Q10_feat4,How does Smart_Speaker provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
600,location_1:Smart_Speaker_Q10_feat6,0.0,location_1,Smart_Speaker_Q10_feat6,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. "
601,location_2:Smart_Speaker_Q10_feat6,0.0,location_2,Smart_Speaker_Q10_feat6,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. "
602,location_3:Smart_Speaker_Q10_feat6,0.0,location_3,Smart_Speaker_Q10_feat6,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. "
603,Relationship_1:Smart_Speaker_Q10_feat6,0.0,Relationship_1,Smart_Speaker_Q10_feat6,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. "
604,Relationship_2:Smart_Speaker_Q10_feat6,0.0,Relationship_2,Smart_Speaker_Q10_feat6,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. "
605,Relationship_3:Smart_Speaker_Q10_feat6,0.0,Relationship_3,Smart_Speaker_Q10_feat6,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. "
606,location_1:Smart_Speaker_Q10_feat7,0.0,location_1,Smart_Speaker_Q10_feat7,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  
607,location_2:Smart_Speaker_Q10_feat7,0.0,location_2,Smart_Speaker_Q10_feat7,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  
608,location_3:Smart_Speaker_Q10_feat7,0.0,location_3,Smart_Speaker_Q10_feat7,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  
630,location_1:Smart_Speaker_Q11_feat5,0.0,location_1,Smart_Speaker_Q11_feat5,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  
631,location_2:Smart_Speaker_Q11_feat5,0.0,location_2,Smart_Speaker_Q11_feat5,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  
632,location_3:Smart_Speaker_Q11_feat5,0.0,location_3,Smart_Speaker_Q11_feat5,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  
633,Relationship_1:Smart_Speaker_Q11_feat5,0.0,Relationship_1,Smart_Speaker_Q11_feat5,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  
654,location_1:Smart_Speaker_Q13_feat1,0.0,location_1,Smart_Speaker_Q13_feat1,Which of the additional artifacts do you connect/download on your Smart_Speaker to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  "
655,location_2:Smart_Speaker_Q13_feat1,0.0,location_2,Smart_Speaker_Q13_feat1,Which of the additional artifacts do you connect/download on your Smart_Speaker to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  "
656,location_3:Smart_Speaker_Q13_feat1,0.0,location_3,Smart_Speaker_Q13_feat1,Which of the additional artifacts do you connect/download on your Smart_Speaker to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  "
657,Relationship_1:Smart_Speaker_Q13_feat1,0.0,Relationship_1,Smart_Speaker_Q13_feat1,Which of the additional artifacts do you connect/download on your Smart_Speaker to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  "
658,Relationship_2:Smart_Speaker_Q13_feat1,0.0,Relationship_2,Smart_Speaker_Q13_feat1,Which of the additional artifacts do you connect/download on your Smart_Speaker to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  "
659,Relationship_3:Smart_Speaker_Q13_feat1,0.0,Relationship_3,Smart_Speaker_Q13_feat1,Which of the additional artifacts do you connect/download on your Smart_Speaker to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  "
660,location_1:Smart_Speaker_Q13_feat2,0.0,location_1,Smart_Speaker_Q13_feat2,Which of the additional artifacts do you connect/download on your Smart_Speaker,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
661,location_2:Smart_Speaker_Q13_feat2,0.0,location_2,Smart_Speaker_Q13_feat2,Which of the additional artifacts do you connect/download on your Smart_Speaker,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
662,location_3:Smart_Speaker_Q13_feat2,0.0,location_3,Smart_Speaker_Q13_feat2,Which of the additional artifacts do you connect/download on your Smart_Speaker,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
663,Relationship_1:Smart_Speaker_Q13_feat2,0.0,Relationship_1,Smart_Speaker_Q13_feat2,Which of the additional artifacts do you connect/download on your Smart_Speaker,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
664,Relationship_2:Smart_Speaker_Q13_feat2,0.0,Relationship_2,Smart_Speaker_Q13_feat2,Which of the additional artifacts do you connect/download on your Smart_Speaker,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
665,Relationship_3:Smart_Speaker_Q13_feat2,0.0,Relationship_3,Smart_Speaker_Q13_feat2,Which of the additional artifacts do you connect/download on your Smart_Speaker,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
666,location_1:Smart_Speaker_Q13_feat4,0.0,location_1,Smart_Speaker_Q13_feat4,Which of the additional artifacts do you connect/download on your Smart_Speaker,The ability to connect/download an additional things does not matter to me while using the device  for this task or is not provided by the device  
667,location_2:Smart_Speaker_Q13_feat4,0.0,location_2,Smart_Speaker_Q13_feat4,Which of the additional artifacts do you connect/download on your Smart_Speaker,The ability to connect/download an additional things does not matter to me while using the device  for this task or is not provided by the device  
668,location_3:Smart_Speaker_Q13_feat4,0.0,location_3,Smart_Speaker_Q13_feat4,Which of the additional artifacts do you connect/download on your Smart_Speaker,The ability to connect/download an additional things does not matter to me while using the device  for this task or is not provided by the device  
669,Relationship_1:Smart_Speaker_Q13_feat4,0.0,Relationship_1,Smart_Speaker_Q13_feat4,Which of the additional artifacts do you connect/download on your Smart_Speaker,The ability to connect/download an additional things does not matter to me while using the device  for this task or is not provided by the device  
670,Relationship_2:Smart_Speaker_Q13_feat4,0.0,Relationship_2,Smart_Speaker_Q13_feat4,Which of the additional artifacts do you connect/download on your Smart_Speaker,The ability to connect/download an additional things does not matter to me while using the device  for this task or is not provided by the device  
653,Relationship_3:Smart_Speaker_Q12_feat5,0.0,Relationship_3,Smart_Speaker_Q12_feat5,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it?,I do not consider/evaluate maintenance features as I use this device for this task or is not provided by the device  
652,Relationship_2:Smart_Speaker_Q12_feat5,0.0,Relationship_2,Smart_Speaker_Q12_feat5,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it?,I do not consider/evaluate maintenance features as I use this device for this task or is not provided by the device  
651,Relationship_1:Smart_Speaker_Q12_feat5,0.0,Relationship_1,Smart_Speaker_Q12_feat5,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it?,I do not consider/evaluate maintenance features as I use this device for this task or is not provided by the device  
641,Relationship_3:Smart_Speaker_Q12_feat1,0.0,Relationship_3,Smart_Speaker_Q12_feat1,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   
634,Relationship_2:Smart_Speaker_Q11_feat5,0.0,Relationship_2,Smart_Speaker_Q11_feat5,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  
635,Relationship_3:Smart_Speaker_Q11_feat5,0.0,Relationship_3,Smart_Speaker_Q11_feat5,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  
636,location_1:Smart_Speaker_Q12_feat1,0.0,location_1,Smart_Speaker_Q12_feat1,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   
637,location_2:Smart_Speaker_Q12_feat1,0.0,location_2,Smart_Speaker_Q12_feat1,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   
638,location_3:Smart_Speaker_Q12_feat1,0.0,location_3,Smart_Speaker_Q12_feat1,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   
639,Relationship_1:Smart_Speaker_Q12_feat1,0.0,Relationship_1,Smart_Speaker_Q12_feat1,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   
640,Relationship_2:Smart_Speaker_Q12_feat1,0.0,Relationship_2,Smart_Speaker_Q12_feat1,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   
642,location_1:Smart_Speaker_Q12_feat2,0.0,location_1,Smart_Speaker_Q12_feat2,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it,Need of updating any software while/before performing the task  
650,location_3:Smart_Speaker_Q12_feat5,0.0,location_3,Smart_Speaker_Q12_feat5,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it?,I do not consider/evaluate maintenance features as I use this device for this task or is not provided by the device  
643,location_2:Smart_Speaker_Q12_feat2,0.0,location_2,Smart_Speaker_Q12_feat2,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it,Need of updating any software while/before performing the task  
644,location_3:Smart_Speaker_Q12_feat2,0.0,location_3,Smart_Speaker_Q12_feat2,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it,Need of updating any software while/before performing the task  
645,Relationship_1:Smart_Speaker_Q12_feat2,0.0,Relationship_1,Smart_Speaker_Q12_feat2,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it,Need of updating any software while/before performing the task  
646,Relationship_2:Smart_Speaker_Q12_feat2,0.0,Relationship_2,Smart_Speaker_Q12_feat2,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it,Need of updating any software while/before performing the task  
647,Relationship_3:Smart_Speaker_Q12_feat2,0.0,Relationship_3,Smart_Speaker_Q12_feat2,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it,Need of updating any software while/before performing the task  
648,location_1:Smart_Speaker_Q12_feat5,0.0,location_1,Smart_Speaker_Q12_feat5,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it?,I do not consider/evaluate maintenance features as I use this device for this task or is not provided by the device  
649,location_2:Smart_Speaker_Q12_feat5,0.0,location_2,Smart_Speaker_Q12_feat5,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it?,I do not consider/evaluate maintenance features as I use this device for this task or is not provided by the device  
591,Relationship_1:Smart_Speaker_Q10_feat3,0.0,Relationship_1,Smart_Speaker_Q10_feat3,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,Through text notifications/responses on screen of the device   
590,location_3:Smart_Speaker_Q10_feat3,0.0,location_3,Smart_Speaker_Q10_feat3,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,Through text notifications/responses on screen of the device   
589,location_2:Smart_Speaker_Q10_feat3,0.0,location_2,Smart_Speaker_Q10_feat3,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,Through text notifications/responses on screen of the device   
548,location_3:Smart_Speaker_Q8_feat5,0.0,location_3,Smart_Speaker_Q8_feat5,What level of personalized communication does your Smart_Speaker provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
530,location_3:Smart_Speaker_Q7_feat2,0.0,location_3,Smart_Speaker_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Speaker?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
