,features,Importance,interaction_a,main_features,Question,Answer option
422,location_3:Smart_Phone_Q1_feat5,0.0,location_3,Smart_Phone_Q1_feat5,Which of the following type of interactions do you use while executing a command on Smart_Phone,Text-based interaction using virtual/digital keyboard on a screen  
423,Relationship_1:Smart_Phone_Q1_feat5,0.0,Relationship_1,Smart_Phone_Q1_feat5,Which of the following type of interactions do you use while executing a command on Smart_Phone,Text-based interaction using virtual/digital keyboard on a screen  
409,location_2:Smart_Phone_Q1_feat3,0.0,location_2,Smart_Phone_Q1_feat3,Which of the following type of interactions do you use while executing a command on Smart_Phone,Text-based interaction with a digital pen/Stylus  
407,Relationship_3:Smart_Phone_Q1_feat1,0.0,Relationship_3,Smart_Phone_Q1_feat1,Which of the following type of interactions do you use while executing a command on Smart_Phone,Voice-based interaction  
424,Relationship_2:Smart_Phone_Q1_feat5,0.0,Relationship_2,Smart_Phone_Q1_feat5,Which of the following type of interactions do you use while executing a command on Smart_Phone,Text-based interaction using virtual/digital keyboard on a screen  
406,Relationship_2:Smart_Phone_Q1_feat1,0.0,Relationship_2,Smart_Phone_Q1_feat1,Which of the following type of interactions do you use while executing a command on Smart_Phone,Voice-based interaction  
391,location_2:Q13_feat2,0.0,location_2,Q13_feat2,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
394,Relationship_2:Q13_feat2,0.0,Relationship_2,Q13_feat2,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
395,Relationship_3:Q13_feat2,0.0,Relationship_3,Q13_feat2,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
396,location_1:Q13_feat4,0.0,location_1,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.
390,location_1:Q13_feat2,0.0,location_1,Q13_feat2,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
389,Relationship_3:Q13_feat1,0.0,Relationship_3,Q13_feat1,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Physical hardware (e.g., keyboard, screen, headphones, speakers, storage space)  "
397,location_2:Q13_feat4,0.0,location_2,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.
398,location_3:Q13_feat4,0.0,location_3,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.
399,Relationship_1:Q13_feat4,0.0,Relationship_1,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.
388,Relationship_2:Q13_feat1,0.0,Relationship_2,Q13_feat1,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Physical hardware (e.g., keyboard, screen, headphones, speakers, storage space)  "
400,Relationship_2:Q13_feat4,0.0,Relationship_2,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.
401,Relationship_3:Q13_feat4,0.0,Relationship_3,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.
402,location_1:Smart_Phone_Q1_feat1,0.0,location_1,Smart_Phone_Q1_feat1,Which of the following type of interactions do you use while executing a command on Smart_Phone,Voice-based interaction  
403,location_2:Smart_Phone_Q1_feat1,0.0,location_2,Smart_Phone_Q1_feat1,Which of the following type of interactions do you use while executing a command on Smart_Phone,Voice-based interaction  
404,location_3:Smart_Phone_Q1_feat1,0.0,location_3,Smart_Phone_Q1_feat1,Which of the following type of interactions do you use while executing a command on Smart_Phone,Voice-based interaction  
387,Relationship_1:Q13_feat1,0.0,Relationship_1,Q13_feat1,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Physical hardware (e.g., keyboard, screen, headphones, speakers, storage space)  "
405,Relationship_1:Smart_Phone_Q1_feat1,0.0,Relationship_1,Smart_Phone_Q1_feat1,Which of the following type of interactions do you use while executing a command on Smart_Phone,Voice-based interaction  
383,Relationship_3:Q12_feat5,0.0,Relationship_3,Q12_feat5,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,vThe maintenance features do not matter to me  for this task.
425,Relationship_3:Smart_Phone_Q1_feat5,0.0,Relationship_3,Smart_Phone_Q1_feat5,Which of the following type of interactions do you use while executing a command on Smart_Phone,Text-based interaction using virtual/digital keyboard on a screen  
392,location_3:Q13_feat2,0.0,location_3,Q13_feat2,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
443,Relationship_3:Smart_Phone_Q2_feat2,0.0,Relationship_3,Smart_Phone_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?",I use/view another application using voice-based input 
513,Relationship_1:Smart_Phone_Q5_feat6,0.0,Relationship_1,Smart_Phone_Q5_feat6,What level of accuracy does your Smart_Phone provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  
444,location_1:Smart_Phone_Q2_feat3,0.0,location_1,Smart_Phone_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  "
445,location_2:Smart_Phone_Q2_feat3,0.0,location_2,Smart_Phone_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  "
446,location_3:Smart_Phone_Q2_feat3,0.0,location_3,Smart_Phone_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  "
378,location_1:Q12_feat5,0.0,location_1,Q12_feat5,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,vThe maintenance features do not matter to me  for this task.
447,Relationship_1:Smart_Phone_Q2_feat3,0.0,Relationship_1,Smart_Phone_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  "
448,Relationship_2:Smart_Phone_Q2_feat3,0.0,Relationship_2,Smart_Phone_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  "
449,Relationship_3:Smart_Phone_Q2_feat3,0.0,Relationship_3,Smart_Phone_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  "
450,location_1:Smart_Phone_Q3_feat1,0.0,location_1,Smart_Phone_Q3_feat1,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,It is easy to find and understand the relevant features of the device to complete this task.
451,location_2:Smart_Phone_Q3_feat1,0.0,location_2,Smart_Phone_Q3_feat1,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,It is easy to find and understand the relevant features of the device to complete this task.
377,Relationship_3:Q12_feat1,0.0,Relationship_3,Q12_feat1,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?</,Amount of battery life and impact of performing the task on battery life   
452,location_3:Smart_Phone_Q3_feat1,0.0,location_3,Smart_Phone_Q3_feat1,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,It is easy to find and understand the relevant features of the device to complete this task.
453,Relationship_1:Smart_Phone_Q3_feat1,0.0,Relationship_1,Smart_Phone_Q3_feat1,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,It is easy to find and understand the relevant features of the device to complete this task.
454,Relationship_2:Smart_Phone_Q3_feat1,0.0,Relationship_2,Smart_Phone_Q3_feat1,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,It is easy to find and understand the relevant features of the device to complete this task.
455,Relationship_3:Smart_Phone_Q3_feat1,0.0,Relationship_3,Smart_Phone_Q3_feat1,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,It is easy to find and understand the relevant features of the device to complete this task.
456,location_1:Smart_Phone_Q3_feat2,0.0,location_1,Smart_Phone_Q3_feat2,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,The device provides few and simple steps to complete the task  
376,Relationship_2:Q12_feat1,0.0,Relationship_2,Q12_feat1,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?</,Amount of battery life and impact of performing the task on battery life   
379,location_2:Q12_feat5,0.0,location_2,Q12_feat5,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,vThe maintenance features do not matter to me  for this task.
442,Relationship_2:Smart_Phone_Q2_feat2,0.0,Relationship_2,Smart_Phone_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?",I use/view another application using voice-based input 
426,location_1:Smart_Phone_Q1_feat7,0.0,location_1,Smart_Phone_Q1_feat7,Which of the following type of interactions do you use while executing a command on Smart_Phone?,The input modality does not matter to me or is not provided by the device  
441,Relationship_1:Smart_Phone_Q2_feat2,0.0,Relationship_1,Smart_Phone_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?",I use/view another application using voice-based input 
427,location_2:Smart_Phone_Q1_feat7,0.0,location_2,Smart_Phone_Q1_feat7,Which of the following type of interactions do you use while executing a command on Smart_Phone?,The input modality does not matter to me or is not provided by the device  
428,location_3:Smart_Phone_Q1_feat7,0.0,location_3,Smart_Phone_Q1_feat7,Which of the following type of interactions do you use while executing a command on Smart_Phone?,The input modality does not matter to me or is not provided by the device  
382,Relationship_2:Q12_feat5,0.0,Relationship_2,Q12_feat5,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,vThe maintenance features do not matter to me  for this task.
429,Relationship_1:Smart_Phone_Q1_feat7,0.0,Relationship_1,Smart_Phone_Q1_feat7,Which of the following type of interactions do you use while executing a command on Smart_Phone?,The input modality does not matter to me or is not provided by the device  
430,Relationship_2:Smart_Phone_Q1_feat7,0.0,Relationship_2,Smart_Phone_Q1_feat7,Which of the following type of interactions do you use while executing a command on Smart_Phone?,The input modality does not matter to me or is not provided by the device  
431,Relationship_3:Smart_Phone_Q1_feat7,0.0,Relationship_3,Smart_Phone_Q1_feat7,Which of the following type of interactions do you use while executing a command on Smart_Phone?,The input modality does not matter to me or is not provided by the device  
432,location_1:Smart_Phone_Q2_feat1,0.0,location_1,Smart_Phone_Q2_feat1,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?",I use/view another application using touch-based input
433,location_2:Smart_Phone_Q2_feat1,0.0,location_2,Smart_Phone_Q2_feat1,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?",I use/view another application using touch-based input
381,Relationship_1:Q12_feat5,0.0,Relationship_1,Q12_feat5,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,vThe maintenance features do not matter to me  for this task.
434,location_3:Smart_Phone_Q2_feat1,0.0,location_3,Smart_Phone_Q2_feat1,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?",I use/view another application using touch-based input
435,Relationship_1:Smart_Phone_Q2_feat1,0.0,Relationship_1,Smart_Phone_Q2_feat1,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?",I use/view another application using touch-based input
436,Relationship_2:Smart_Phone_Q2_feat1,0.0,Relationship_2,Smart_Phone_Q2_feat1,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?",I use/view another application using touch-based input
437,Relationship_3:Smart_Phone_Q2_feat1,0.0,Relationship_3,Smart_Phone_Q2_feat1,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?",I use/view another application using touch-based input
438,location_1:Smart_Phone_Q2_feat2,0.0,location_1,Smart_Phone_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?",I use/view another application using voice-based input 
380,location_3:Q12_feat5,0.0,location_3,Q12_feat5,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,vThe maintenance features do not matter to me  for this task.
439,location_2:Smart_Phone_Q2_feat2,0.0,location_2,Smart_Phone_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?",I use/view another application using voice-based input 
440,location_3:Smart_Phone_Q2_feat2,0.0,location_3,Smart_Phone_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?",I use/view another application using voice-based input 
457,location_2:Smart_Phone_Q3_feat2,0.0,location_2,Smart_Phone_Q3_feat2,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,The device provides few and simple steps to complete the task  
532,Relationship_2:Smart_Phone_Q6_feat3,0.0,Relationship_2,Smart_Phone_Q6_feat3,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
514,Relationship_2:Smart_Phone_Q5_feat6,0.0,Relationship_2,Smart_Phone_Q5_feat6,What level of accuracy does your Smart_Phone provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  
622,Relationship_2:Smart_Phone_Q10_feat4,0.0,Relationship_2,Smart_Phone_Q10_feat4,How does Smart_Phone provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
615,Relationship_1:Smart_Phone_Q10_feat2,0.0,Relationship_1,Smart_Phone_Q10_feat2,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses
616,Relationship_2:Smart_Phone_Q10_feat2,0.0,Relationship_2,Smart_Phone_Q10_feat2,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses
617,Relationship_3:Smart_Phone_Q10_feat2,0.0,Relationship_3,Smart_Phone_Q10_feat2,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses
618,location_1:Smart_Phone_Q10_feat4,0.0,location_1,Smart_Phone_Q10_feat4,How does Smart_Phone provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
619,location_2:Smart_Phone_Q10_feat4,0.0,location_2,Smart_Phone_Q10_feat4,How does Smart_Phone provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
620,location_3:Smart_Phone_Q10_feat4,0.0,location_3,Smart_Phone_Q10_feat4,How does Smart_Phone provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
621,Relationship_1:Smart_Phone_Q10_feat4,0.0,Relationship_1,Smart_Phone_Q10_feat4,How does Smart_Phone provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
623,Relationship_3:Smart_Phone_Q10_feat4,0.0,Relationship_3,Smart_Phone_Q10_feat4,How does Smart_Phone provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
613,location_2:Smart_Phone_Q10_feat2,0.0,location_2,Smart_Phone_Q10_feat2,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses
624,location_1:Smart_Phone_Q10_feat6,0.0,location_1,Smart_Phone_Q10_feat6,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. "
625,location_2:Smart_Phone_Q10_feat6,0.0,location_2,Smart_Phone_Q10_feat6,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. "
626,location_3:Smart_Phone_Q10_feat6,0.0,location_3,Smart_Phone_Q10_feat6,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. "
627,Relationship_1:Smart_Phone_Q10_feat6,0.0,Relationship_1,Smart_Phone_Q10_feat6,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. "
628,Relationship_2:Smart_Phone_Q10_feat6,0.0,Relationship_2,Smart_Phone_Q10_feat6,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. "
629,Relationship_3:Smart_Phone_Q10_feat6,0.0,Relationship_3,Smart_Phone_Q10_feat6,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. "
630,location_1:Smart_Phone_Q10_feat7,0.0,location_1,Smart_Phone_Q10_feat7,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  
614,location_3:Smart_Phone_Q10_feat2,0.0,location_3,Smart_Phone_Q10_feat2,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses
612,location_1:Smart_Phone_Q10_feat2,0.0,location_1,Smart_Phone_Q10_feat2,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses
632,location_3:Smart_Phone_Q10_feat7,0.0,location_3,Smart_Phone_Q10_feat7,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  
602,location_3:Smart_Phone_Q9_feat6,0.0,location_3,Smart_Phone_Q9_feat6,How does your Smart_Phone help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  
595,location_2:Smart_Phone_Q9_feat4,0.0,location_2,Smart_Phone_Q9_feat4,How does your Smart_Phone help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
596,location_3:Smart_Phone_Q9_feat4,0.0,location_3,Smart_Phone_Q9_feat4,How does your Smart_Phone help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
597,Relationship_1:Smart_Phone_Q9_feat4,0.0,Relationship_1,Smart_Phone_Q9_feat4,How does your Smart_Phone help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
598,Relationship_2:Smart_Phone_Q9_feat4,0.0,Relationship_2,Smart_Phone_Q9_feat4,How does your Smart_Phone help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
599,Relationship_3:Smart_Phone_Q9_feat4,0.0,Relationship_3,Smart_Phone_Q9_feat4,How does your Smart_Phone help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
600,location_1:Smart_Phone_Q9_feat6,0.0,location_1,Smart_Phone_Q9_feat6,How does your Smart_Phone help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  
601,location_2:Smart_Phone_Q9_feat6,0.0,location_2,Smart_Phone_Q9_feat6,How does your Smart_Phone help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  
603,Relationship_1:Smart_Phone_Q9_feat6,0.0,Relationship_1,Smart_Phone_Q9_feat6,How does your Smart_Phone help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  
611,Relationship_3:Smart_Phone_Q10_feat1,0.0,Relationship_3,Smart_Phone_Q10_feat1,How does Smart_Phone provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
604,Relationship_2:Smart_Phone_Q9_feat6,0.0,Relationship_2,Smart_Phone_Q9_feat6,How does your Smart_Phone help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  
605,Relationship_3:Smart_Phone_Q9_feat6,0.0,Relationship_3,Smart_Phone_Q9_feat6,How does your Smart_Phone help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  
606,location_1:Smart_Phone_Q10_feat1,0.0,location_1,Smart_Phone_Q10_feat1,How does Smart_Phone provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
607,location_2:Smart_Phone_Q10_feat1,0.0,location_2,Smart_Phone_Q10_feat1,How does Smart_Phone provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
608,location_3:Smart_Phone_Q10_feat1,0.0,location_3,Smart_Phone_Q10_feat1,How does Smart_Phone provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
609,Relationship_1:Smart_Phone_Q10_feat1,0.0,Relationship_1,Smart_Phone_Q10_feat1,How does Smart_Phone provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
610,Relationship_2:Smart_Phone_Q10_feat1,0.0,Relationship_2,Smart_Phone_Q10_feat1,How does Smart_Phone provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
631,location_2:Smart_Phone_Q10_feat7,0.0,location_2,Smart_Phone_Q10_feat7,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  
633,Relationship_1:Smart_Phone_Q10_feat7,0.0,Relationship_1,Smart_Phone_Q10_feat7,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  
515,Relationship_3:Smart_Phone_Q5_feat6,0.0,Relationship_3,Smart_Phone_Q5_feat6,What level of accuracy does your Smart_Phone provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  
662,location_3:Smart_Phone_Q13_feat1,0.0,location_3,Smart_Phone_Q13_feat1,Which of the additional artifacts do you connect/download on your Smart_Phone to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  "
655,location_2:Smart_Phone_Q12_feat5,0.0,location_2,Smart_Phone_Q12_feat5,Which of these maintenance features in Smart_Phone affect you as you perform this task on it?,I do not consider/evaluate maintenance features as I use this device for this task or is not provided by the device  
656,location_3:Smart_Phone_Q12_feat5,0.0,location_3,Smart_Phone_Q12_feat5,Which of these maintenance features in Smart_Phone affect you as you perform this task on it?,I do not consider/evaluate maintenance features as I use this device for this task or is not provided by the device  
657,Relationship_1:Smart_Phone_Q12_feat5,0.0,Relationship_1,Smart_Phone_Q12_feat5,Which of these maintenance features in Smart_Phone affect you as you perform this task on it?,I do not consider/evaluate maintenance features as I use this device for this task or is not provided by the device  
658,Relationship_2:Smart_Phone_Q12_feat5,0.0,Relationship_2,Smart_Phone_Q12_feat5,Which of these maintenance features in Smart_Phone affect you as you perform this task on it?,I do not consider/evaluate maintenance features as I use this device for this task or is not provided by the device  
659,Relationship_3:Smart_Phone_Q12_feat5,0.0,Relationship_3,Smart_Phone_Q12_feat5,Which of these maintenance features in Smart_Phone affect you as you perform this task on it?,I do not consider/evaluate maintenance features as I use this device for this task or is not provided by the device  
660,location_1:Smart_Phone_Q13_feat1,0.0,location_1,Smart_Phone_Q13_feat1,Which of the additional artifacts do you connect/download on your Smart_Phone to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  "
661,location_2:Smart_Phone_Q13_feat1,0.0,location_2,Smart_Phone_Q13_feat1,Which of the additional artifacts do you connect/download on your Smart_Phone to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  "
663,Relationship_1:Smart_Phone_Q13_feat1,0.0,Relationship_1,Smart_Phone_Q13_feat1,Which of the additional artifacts do you connect/download on your Smart_Phone to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  "
653,Relationship_3:Smart_Phone_Q12_feat2,0.0,Relationship_3,Smart_Phone_Q12_feat2,Which of these maintenance features in Smart_Phone affect you as you perform this task on it,Need of updating any software while/before performing the task  
664,Relationship_2:Smart_Phone_Q13_feat1,0.0,Relationship_2,Smart_Phone_Q13_feat1,Which of the additional artifacts do you connect/download on your Smart_Phone to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  "
665,Relationship_3:Smart_Phone_Q13_feat1,0.0,Relationship_3,Smart_Phone_Q13_feat1,Which of the additional artifacts do you connect/download on your Smart_Phone to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  "
666,location_1:Smart_Phone_Q13_feat2,0.0,location_1,Smart_Phone_Q13_feat2,Which of the additional artifacts do you connect/download on your Smart_Phone,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
667,location_2:Smart_Phone_Q13_feat2,0.0,location_2,Smart_Phone_Q13_feat2,Which of the additional artifacts do you connect/download on your Smart_Phone,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
668,location_3:Smart_Phone_Q13_feat2,0.0,location_3,Smart_Phone_Q13_feat2,Which of the additional artifacts do you connect/download on your Smart_Phone,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
669,Relationship_1:Smart_Phone_Q13_feat2,0.0,Relationship_1,Smart_Phone_Q13_feat2,Which of the additional artifacts do you connect/download on your Smart_Phone,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
670,Relationship_2:Smart_Phone_Q13_feat2,0.0,Relationship_2,Smart_Phone_Q13_feat2,Which of the additional artifacts do you connect/download on your Smart_Phone,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  "
654,location_1:Smart_Phone_Q12_feat5,0.0,location_1,Smart_Phone_Q12_feat5,Which of these maintenance features in Smart_Phone affect you as you perform this task on it?,I do not consider/evaluate maintenance features as I use this device for this task or is not provided by the device  
652,Relationship_2:Smart_Phone_Q12_feat2,0.0,Relationship_2,Smart_Phone_Q12_feat2,Which of these maintenance features in Smart_Phone affect you as you perform this task on it,Need of updating any software while/before performing the task  
634,Relationship_2:Smart_Phone_Q10_feat7,0.0,Relationship_2,Smart_Phone_Q10_feat7,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  
642,location_1:Smart_Phone_Q12_feat1,0.0,location_1,Smart_Phone_Q12_feat1,Which of these maintenance features in Smart_Phone affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   
635,Relationship_3:Smart_Phone_Q10_feat7,0.0,Relationship_3,Smart_Phone_Q10_feat7,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  
636,location_1:Smart_Phone_Q11_feat1,0.0,location_1,Smart_Phone_Q11_feat1,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task?,"Information is presented in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used)    "
637,location_2:Smart_Phone_Q11_feat1,0.0,location_2,Smart_Phone_Q11_feat1,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task?,"Information is presented in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used)    "
638,location_3:Smart_Phone_Q11_feat1,0.0,location_3,Smart_Phone_Q11_feat1,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task?,"Information is presented in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used)    "
639,Relationship_1:Smart_Phone_Q11_feat1,0.0,Relationship_1,Smart_Phone_Q11_feat1,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task?,"Information is presented in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used)    "
