,features,Importance,scen_feat,main_features,Affordance_Question,Affordance_Answer,scen_Question,scen_Answer
255,location_2:Smart_Watch_Q5_feat2,14.833333333333336,location_2,Smart_Watch_Q5_feat2,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,The device(s) can make errors sometimes  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
577,location_1:Smart_Watch_Q1_feat1,14.833333333333336,location_1,Smart_Watch_Q1_feat1,Which of the following type of interactions do you use while executing a command on Smart_Watch,Voice-based interaction  ,Scenario location,Home
32,Relationship_1:Smart_Watch_Q6_feat2,14.833333333333336,Relationship_1,Smart_Watch_Q6_feat2,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.,Scenario relation,alone
146,location_3:Smart_Watch_Q8_feat3,14.833333333333336,location_3,Smart_Watch_Q8_feat3,What level of personalized communication does your Smart_Watch provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)",Scenario location,"Public (park, street etc)"
579,location_1:Smart_Watch_Q10_feat4,14.833333333333336,location_1,Smart_Watch_Q10_feat4,How does Smart_Watch provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  ,Scenario location,Home
144,location_3:Smart_Watch_Q6_feat2,14.833333333333336,location_3,Smart_Watch_Q6_feat2,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.,Scenario location,"Public (park, street etc)"
31,Relationship_1:Smart_Watch_Q5_feat2,14.833333333333336,Relationship_1,Smart_Watch_Q5_feat2,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,The device(s) can make errors sometimes  ,Scenario relation,alone
252,location_2:Smart_Watch_Q7_feat1,14.833333333333336,location_2,Smart_Watch_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,It enables me to define who has access to my information,Scenario location,"Semi private places (resturants, coffee shop etc)"
582,location_1:Smart_Watch_Q13_feat1,14.833333333333336,location_1,Smart_Watch_Q13_feat1,Which of the additional artifacts do you connect/download on your Smart_Watch to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  ",Scenario location,Home
257,location_2:Smart_Watch_Q12_feat3,14.833333333333336,location_2,Smart_Watch_Q12_feat3,Which of these maintenance features in Smart_Watch affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. ,Scenario location,"Semi private places (resturants, coffee shop etc)"
585,location_1:Smart_Watch_Q4_feat3,14.833333333333336,location_1,Smart_Watch_Q4_feat3,Which aspects of mobility does Smart_Watch  provide as you perform this task?,Mobility of this device does not matter to me  for this task or is not provided by the device,Scenario location,Home
471,Relationship_2:Smart_Watch_Q1_feat5,14.833333333333336,Relationship_2,Smart_Watch_Q1_feat5,Which of the following type of interactions do you use while executing a command on Smart_Watch,Text-based interaction using virtual/digital keyboard on a screen  ,Scenario relation,strong ties
251,location_2:Smart_Watch_Q2_feat1,14.833333333333336,location_2,Smart_Watch_Q2_feat1,"How do you multitask (i.e.,use other functionalities) on Smart_Watch while executing this task?",I use/view another application using touch-based input,Scenario location,"Semi private places (resturants, coffee shop etc)"
261,location_2:Q10_feat4,14.477197620621286,location_2,Q10_feat4,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through notifications/reminders on other synced/connected device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
150,location_3:Q6_feat4,12.490870786516858,location_3,Q6_feat4,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,When a device gives an option of providing or changing any task related information is not relevant while performing this task  ,Scenario location,"Public (park, street etc)"
249,location_2:Smart_Watch_Q4_feat3,12.361111111111109,location_2,Smart_Watch_Q4_feat3,Which aspects of mobility does Smart_Watch  provide as you perform this task?,Mobility of this device does not matter to me  for this task or is not provided by the device,Scenario location,"Semi private places (resturants, coffee shop etc)"
475,Relationship_2:Smart_Watch_Q2_feat1,12.361111111111109,Relationship_2,Smart_Watch_Q2_feat1,"How do you multitask (i.e.,use other functionalities) on Smart_Watch while executing this task?",I use/view another application using touch-based input,Scenario relation,strong ties
474,Relationship_2:Smart_Watch_Q6_feat4,12.361111111111109,Relationship_2,Smart_Watch_Q6_feat4,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  ,Scenario relation,strong ties
260,location_2:Smart_Watch_Q13_feat2,12.361111111111109,location_2,Smart_Watch_Q13_feat2,Which of the additional artifacts do you connect/download on your Smart_Watch,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  ",Scenario location,"Semi private places (resturants, coffee shop etc)"
583,location_1:Smart_Watch_Q1_feat5,12.361111111111109,location_1,Smart_Watch_Q1_feat5,Which of the following type of interactions do you use while executing a command on Smart_Watch,Text-based interaction using virtual/digital keyboard on a screen  ,Scenario location,Home
580,location_1:Smart_Watch_Q12_feat5,12.361111111111109,location_1,Smart_Watch_Q12_feat5,Which of these maintenance features in Smart_Watch affect you as you perform this task on it?,I do not consider/evaluate maintenance features as I use this device for this task or is not provided by the device  ,Scenario location,Home
140,location_3:Smart_Watch_Q7_feat1,12.361111111111109,location_3,Smart_Watch_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,It enables me to define who has access to my information,Scenario location,"Public (park, street etc)"
142,location_3:Smart_Watch_Q9_feat2,12.361111111111109,location_3,Smart_Watch_Q9_feat2,How does your Smart_Watchhelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them,Scenario location,"Public (park, street etc)"
148,location_3:Smart_Watch_Q13_feat2,12.361111111111109,location_3,Smart_Watch_Q13_feat2,Which of the additional artifacts do you connect/download on your Smart_Watch,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  ",Scenario location,"Public (park, street etc)"
34,Relationship_1:Smart_Watch_Q8_feat3,12.361111111111109,Relationship_1,Smart_Watch_Q8_feat3,What level of personalized communication does your Smart_Watch provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)",Scenario relation,alone
154,location_3:Smart_Watch_Q7_feat3,12.361111111111109,location_3,Smart_Watch_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,I enables me to control how it executes this task  ,Scenario location,"Public (park, street etc)"
39,Relationship_1:Smart_Watch_Q2_feat3,12.361111111111109,Relationship_1,Smart_Watch_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Smart_Watch while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  ",Scenario relation,alone
360,Relationship_3:Smart_Watch_Q9_feat1,12.361111111111109,Relationship_3,Smart_Watch_Q9_feat1,How does your Smart_Watch help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.,Scenario relation,weak ties
40,Relationship_1:Smart_Watch_Q7_feat2,12.361111111111109,Relationship_1,Smart_Watch_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,"It enables me to control where my personal information is stored (e.g., solely on the device)",Scenario relation,alone
362,Relationship_3:Smart_Watch_Q6_feat4,12.361111111111109,Relationship_3,Smart_Watch_Q6_feat4,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  ,Scenario relation,weak ties
41,Relationship_1:Smart_Watch_Q3_feat4,12.361111111111109,Relationship_1,Smart_Watch_Q3_feat4,Which  aspects of Smart_Watch makes it easy for you to use it for this task?,I can hear any task related information as an audio response from the device  ,Scenario relation,alone
364,Relationship_3:Smart_Watch_Q7_feat1,12.361111111111109,Relationship_3,Smart_Watch_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,It enables me to define who has access to my information,Scenario relation,weak ties
153,location_3:Smart_Watch_Q3_feat4,12.361111111111109,location_3,Smart_Watch_Q3_feat4,Which  aspects of Smart_Watch makes it easy for you to use it for this task?,I can hear any task related information as an audio response from the device  ,Scenario location,"Public (park, street etc)"
155,location_3:Q13_feat4,11.507777440361712,location_3,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.,Scenario location,"Public (park, street etc)"
492,Relationship_2:Q6_feat3,10.112359550561797,Relationship_2,Q6_feat3,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should give me option of providing or changing any information through the entire execution of the task.  ,Scenario relation,strong ties
263,location_2:Smart_Watch_Q2_feat3,9.888888888888891,location_2,Smart_Watch_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Smart_Watch while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  ",Scenario location,"Semi private places (resturants, coffee shop etc)"
477,Relationship_2:Smart_Watch_Q9_feat4,9.888888888888891,Relationship_2,Smart_Watch_Q9_feat4,How does your Smart_Watch help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task ,Scenario relation,strong ties
264,location_2:Smart_Watch_Q7_feat2,9.888888888888891,location_2,Smart_Watch_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,"It enables me to control where my personal information is stored (e.g., solely on the device)",Scenario location,"Semi private places (resturants, coffee shop etc)"
270,location_2:Smart_Watch_Q11_feat5,9.888888888888891,location_2,Smart_Watch_Q11_feat5,Which of the following design components on your Smart_Watch help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
47,Relationship_1:Smart_Watch_Q5_feat3,9.888888888888891,Relationship_1,Smart_Watch_Q5_feat3,What level of accuracy does your Smart_Watch provide when executing the task?,"The device makes some errors, but it tries to correct itself by learning from my previous actions or more interactions with me.  ",Scenario relation,alone
45,Relationship_1:Smart_Watch_Q11_feat3,9.888888888888891,Relationship_1,Smart_Watch_Q11_feat3,Which of the following design components on your Smart_Watch help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  ,Scenario relation,alone
354,Relationship_3:Smart_Watch_Q11_feat1,9.888888888888891,Relationship_3,Smart_Watch_Q11_feat1,Which of the following design components on your Smart_Watch help you to develop an intuition before you decide how to complete this task?,"Information is presented in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used)    ",Scenario relation,weak ties
372,Relationship_3:Smart_Watch_Q13_feat2,9.888888888888891,Relationship_3,Smart_Watch_Q13_feat2,Which of the additional artifacts do you connect/download on your Smart_Watch,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  ",Scenario relation,weak ties
376,Relationship_3:Smart_Watch_Q7_feat2,9.888888888888891,Relationship_3,Smart_Watch_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,"It enables me to control where my personal information is stored (e.g., solely on the device)",Scenario relation,weak ties
378,Relationship_3:Smart_Watch_Q7_feat3,9.888888888888891,Relationship_3,Smart_Watch_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,I enables me to control how it executes this task  ,Scenario relation,weak ties
599,location_1:Smart_Watch_Q2_feat3,9.888888888888891,location_1,Smart_Watch_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Smart_Watch while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  ",Scenario location,Home
595,location_1:Smart_Watch_Q6_feat3,9.888888888888891,location_1,Smart_Watch_Q6_feat3,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.,Scenario location,Home
592,location_1:Smart_Watch_Q6_feat2,9.888888888888891,location_1,Smart_Watch_Q6_feat2,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.,Scenario location,Home
42,Relationship_1:Smart_Watch_Q7_feat3,9.888888888888891,Relationship_1,Smart_Watch_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,I enables me to control how it executes this task  ,Scenario relation,alone
29,Relationship_1:Smart_Watch_Q9_feat4,9.888888888888891,Relationship_1,Smart_Watch_Q9_feat4,How does your Smart_Watch help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task ,Scenario relation,alone
588,location_1:Smart_Watch_Q7_feat1,9.888888888888891,location_1,Smart_Watch_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,It enables me to define who has access to my information,Scenario location,Home
470,Relationship_2:Smart_Watch_Q13_feat1,9.888888888888891,Relationship_2,Smart_Watch_Q13_feat1,Which of the additional artifacts do you connect/download on your Smart_Watch to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  ",Scenario relation,strong ties
593,location_1:Smart_Watch_Q12_feat3,9.888888888888891,location_1,Smart_Watch_Q12_feat3,Which of these maintenance features in Smart_Watch affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. ,Scenario location,Home
382,Relationship_3:Smart_Watch_Q11_feat5,9.888888888888891,Relationship_3,Smart_Watch_Q11_feat5,Which of the following design components on your Smart_Watch help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  ,Scenario relation,weak ties
160,location_3:Smart_Watch_Q9_feat6,9.888888888888891,location_3,Smart_Watch_Q9_feat6,How does your Smart_Watch help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  ,Scenario location,"Public (park, street etc)"
157,location_3:Smart_Watch_Q11_feat3,9.888888888888891,location_3,Smart_Watch_Q11_feat3,Which of the following design components on your Smart_Watch help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  ,Scenario location,"Public (park, street etc)"
147,location_3:Smart_Watch_Q6_feat3,9.888888888888891,location_3,Smart_Watch_Q6_feat3,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.,Scenario location,"Public (park, street etc)"
43,Relationship_1:Q13_feat4,9.730795689062145,Relationship_1,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.,Scenario relation,alone
161,location_3:Q8_feat5,9.233858068039948,location_3,Q8_feat5,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Personalization or customizability  is not essential for me performing this task on any device,Scenario location,"Public (park, street etc)"
162,location_3:Q10_feat7,8.70167498959634,location_3,Q10_feat7,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,The way in which a device provides feedback or responds to my actions does not matter to me  for this task,Scenario location,"Public (park, street etc)"
163,location_3:Q6_feat1,8.328807740324594,location_3,Q6_feat1,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Only at the beginning for providing first set of commands or information  ,Scenario location,"Public (park, street etc)"
612,location_1:Q13_feat1,8.321454242802558,location_1,Q13_feat1,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Physical hardware (e.g., keyboard, screen, headphones, speakers, storage space)  ",Scenario location,Home
357,Relationship_3:Smart_Watch_Q3_feat1,7.416666666666668,Relationship_3,Smart_Watch_Q3_feat1,Which  aspects of Smart_Watch makes it easy for you to use it for this task?,It is easy to find and understand the relevant features of the device to complete this task.,Scenario relation,weak ties
590,location_1:Smart_Watch_Q9_feat2,7.416666666666668,location_1,Smart_Watch_Q9_feat2,How does your Smart_Watchhelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them,Scenario location,Home
53,Relationship_1:Smart_Watch_Q12_feat2,7.416666666666668,Relationship_1,Smart_Watch_Q12_feat2,Which of these maintenance features in Smart_Watch affect you as you perform this task on it,Need of updating any software while/before performing the task  ,Scenario relation,alone
584,location_1:Smart_Watch_Q9_feat1,7.416666666666668,location_1,Smart_Watch_Q9_feat1,How does your Smart_Watch help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.,Scenario location,Home
581,location_1:Smart_Watch_Q3_feat1,7.416666666666668,location_1,Smart_Watch_Q3_feat1,Which  aspects of Smart_Watch makes it easy for you to use it for this task?,It is easy to find and understand the relevant features of the device to complete this task.,Scenario location,Home
578,location_1:Smart_Watch_Q11_feat1,7.416666666666668,location_1,Smart_Watch_Q11_feat1,Which of the following design components on your Smart_Watch help you to develop an intuition before you decide how to complete this task?,"Information is presented in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used)    ",Scenario location,Home
266,location_2:Smart_Watch_Q7_feat3,7.416666666666668,location_2,Smart_Watch_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,I enables me to control how it executes this task  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
586,location_1:Smart_Watch_Q6_feat4,7.416666666666668,location_1,Smart_Watch_Q6_feat4,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  ,Scenario location,Home
594,location_1:Smart_Watch_Q8_feat3,7.416666666666668,location_1,Smart_Watch_Q8_feat3,What level of personalized communication does your Smart_Watch provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)",Scenario location,Home
365,Relationship_3:Smart_Watch_Q9_feat4,7.416666666666668,Relationship_3,Smart_Watch_Q9_feat4,How does your Smart_Watch help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task ,Scenario relation,weak ties
48,Relationship_1:Smart_Watch_Q9_feat6,7.416666666666668,Relationship_1,Smart_Watch_Q9_feat6,How does your Smart_Watch help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  ,Scenario relation,alone
54,Relationship_1:Smart_Watch_Q8_feat1,7.416666666666668,Relationship_1,Smart_Watch_Q8_feat1,What level of personalized communication does your Smart_Watch provide while performing this task?,The device communicates with me through informal/human-like responses or notifications,Scenario relation,alone
368,Relationship_3:Smart_Watch_Q6_feat2,7.416666666666668,Relationship_3,Smart_Watch_Q6_feat2,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.,Scenario relation,weak ties
277,location_2:Smart_Watch_Q12_feat2,7.416666666666668,location_2,Smart_Watch_Q12_feat2,Which of these maintenance features in Smart_Watch affect you as you perform this task on it,Need of updating any software while/before performing the task  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
158,location_3:Smart_Watch_Q11_feat5,7.416666666666668,location_3,Smart_Watch_Q11_feat5,Which of the following design components on your Smart_Watch help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  ,Scenario location,"Public (park, street etc)"
152,location_3:Smart_Watch_Q7_feat2,7.416666666666668,location_3,Smart_Watch_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,"It enables me to control where my personal information is stored (e.g., solely on the device)",Scenario location,"Public (park, street etc)"
151,location_3:Smart_Watch_Q2_feat3,7.416666666666668,location_3,Smart_Watch_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Smart_Watch while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  ",Scenario location,"Public (park, street etc)"
589,location_1:Smart_Watch_Q9_feat4,7.416666666666668,location_1,Smart_Watch_Q9_feat4,How does your Smart_Watch help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task ,Scenario location,Home
143,location_3:Smart_Watch_Q5_feat2,7.416666666666668,location_3,Smart_Watch_Q5_feat2,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,The device(s) can make errors sometimes  ,Scenario location,"Public (park, street etc)"
494,Relationship_2:Smart_Watch_Q11_feat5,7.416666666666668,Relationship_2,Smart_Watch_Q11_feat5,Which of the following design components on your Smart_Watch help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  ,Scenario relation,strong ties
136,location_3:Smart_Watch_Q9_feat1,7.416666666666668,location_3,Smart_Watch_Q9_feat1,How does your Smart_Watch help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.,Scenario location,"Public (park, street etc)"
490,Relationship_2:Smart_Watch_Q7_feat3,7.416666666666668,Relationship_2,Smart_Watch_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,I enables me to control how it executes this task  ,Scenario relation,strong ties
476,Relationship_2:Smart_Watch_Q7_feat1,7.416666666666668,Relationship_2,Smart_Watch_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,It enables me to define who has access to my information,Scenario relation,strong ties
480,Relationship_2:Smart_Watch_Q6_feat2,7.416666666666668,Relationship_2,Smart_Watch_Q6_feat2,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.,Scenario relation,strong ties
481,Relationship_2:Smart_Watch_Q12_feat3,7.416666666666668,Relationship_2,Smart_Watch_Q12_feat3,Which of these maintenance features in Smart_Watch affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. ,Scenario relation,strong ties
482,Relationship_2:Smart_Watch_Q8_feat3,7.416666666666668,Relationship_2,Smart_Watch_Q8_feat3,What level of personalized communication does your Smart_Watch provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)",Scenario relation,strong ties
484,Relationship_2:Smart_Watch_Q13_feat2,7.416666666666668,Relationship_2,Smart_Watch_Q13_feat2,Which of the additional artifacts do you connect/download on your Smart_Watch,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  ",Scenario relation,strong ties
367,Relationship_3:Smart_Watch_Q5_feat2,7.416666666666668,Relationship_3,Smart_Watch_Q5_feat2,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,The device(s) can make errors sometimes  ,Scenario relation,weak ties
487,Relationship_2:Smart_Watch_Q2_feat3,7.416666666666668,Relationship_2,Smart_Watch_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Smart_Watch while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  ",Scenario relation,strong ties
55,Relationship_1:Smart_Watch_Q1_feat4,7.416666666666668,Relationship_1,Smart_Watch_Q1_feat4,Which of the following type of interactions do you use while executing a command on Smart_Watch?,Text-based interaction using physical keyboard  ,Scenario relation,alone
371,Relationship_3:Smart_Watch_Q6_feat3,7.416666666666668,Relationship_3,Smart_Watch_Q6_feat3,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.,Scenario relation,weak ties
25,Relationship_1:Smart_Watch_Q4_feat3,7.416666666666668,Relationship_1,Smart_Watch_Q4_feat3,Which aspects of mobility does Smart_Watch  provide as you perform this task?,Mobility of this device does not matter to me  for this task or is not provided by the device,Scenario relation,alone
605,location_1:Smart_Watch_Q11_feat3,7.416666666666668,location_1,Smart_Watch_Q11_feat3,Which of the following design components on your Smart_Watch help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  ,Scenario location,Home
389,Relationship_3:Smart_Watch_Q12_feat2,7.416666666666668,Relationship_3,Smart_Watch_Q12_feat2,Which of these maintenance features in Smart_Watch affect you as you perform this task on it,Need of updating any software while/before performing the task  ,Scenario relation,weak ties
602,location_1:Smart_Watch_Q7_feat3,7.416666666666668,location_1,Smart_Watch_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,I enables me to control how it executes this task  ,Scenario location,Home
601,location_1:Smart_Watch_Q3_feat4,7.416666666666668,location_1,Smart_Watch_Q3_feat4,Which  aspects of Smart_Watch makes it easy for you to use it for this task?,I can hear any task related information as an audio response from the device  ,Scenario location,Home
596,location_1:Smart_Watch_Q13_feat2,7.416666666666668,location_1,Smart_Watch_Q13_feat2,Which of the additional artifacts do you connect/download on your Smart_Watch,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  ",Scenario location,Home
165,location_3:Smart_Watch_Q12_feat2,7.416666666666668,location_3,Smart_Watch_Q12_feat2,Which of these maintenance features in Smart_Watch affect you as you perform this task on it,Need of updating any software while/before performing the task  ,Scenario location,"Public (park, street etc)"
377,Relationship_3:Smart_Watch_Q3_feat4,7.416666666666668,Relationship_3,Smart_Watch_Q3_feat4,Which  aspects of Smart_Watch makes it easy for you to use it for this task?,I can hear any task related information as an audio response from the device  ,Scenario relation,weak ties
375,Relationship_3:Smart_Watch_Q2_feat3,7.416666666666668,Relationship_3,Smart_Watch_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Smart_Watch while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  ",Scenario relation,weak ties
381,Relationship_3:Smart_Watch_Q11_feat3,7.416666666666668,Relationship_3,Smart_Watch_Q11_feat3,Which of the following design components on your Smart_Watch help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  ,Scenario relation,weak ties
369,Relationship_3:Smart_Watch_Q12_feat3,7.416666666666668,Relationship_3,Smart_Watch_Q12_feat3,Which of these maintenance features in Smart_Watch affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. ,Scenario relation,weak ties
56,Relationship_1:Smart_Watch_Q2_feat2,7.416666666666668,Relationship_1,Smart_Watch_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Smart_Watch while executing this task?",I use/view another application using voice-based input ,Scenario relation,alone
57,Relationship_1:Smart_Watch_Q1_feat3,7.416666666666668,Relationship_1,Smart_Watch_Q1_feat3,Which of the following type of interactions do you use while executing a command on Smart_Watch,Text-based interaction with a digital pen/Stylus  ,Scenario relation,alone
370,Relationship_3:Smart_Watch_Q8_feat3,7.416666666666668,Relationship_3,Smart_Watch_Q8_feat3,What level of personalized communication does your Smart_Watch provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)",Scenario relation,weak ties
618,location_1:Q13_feat2,7.167082813150227,location_1,Q13_feat2,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  ",Scenario location,Home
171,location_3:Q2_feat1,7.013732833957554,location_3,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   ,Scenario location,"Public (park, street etc)"
58,Relationship_1:Q13_feat2,6.984349919743179,Relationship_1,Q13_feat2,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  ",Scenario relation,alone
156,location_3:Q6_feat3,6.7850101166645125,location_3,Q6_feat3,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should give me option of providing or changing any information through the entire execution of the task.  ,Scenario location,"Public (park, street etc)"
508,Relationship_2:Q8_feat1,6.0674157303370775,Relationship_2,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  ,Scenario relation,strong ties
173,location_3:Q1_feat1,5.800018122508156,location_3,Q1_feat1,Which of the following type of interactions would you like to use to perform this task?,Voice-based interaction  ,Scenario location,"Public (park, street etc)"
174,location_3:Q3_feat3,5.780600047812575,location_3,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  ",Scenario location,"Public (park, street etc)"
